time_period_start,price_close,price_high,price_low,price_open,time_close,time_open,time_period_end,time_period_start,trades_count,volume_traded,previous_day_price_close,daily_return_in_percentage,daily_squared_return_in_percentage
2018-12-14,3194.9,3308.6,3134.0,3260.0,2018-12-14T23:59:58.7650000Z,2018-12-14T00:00:23.9130000Z,2018-12-15T00:00:00.0000000Z,2018-12-14T00:00:00.0000000Z,18676,12041.58545449,,,
2018-12-15,3180.1,3225.0,3120.0,3192.9,2018-12-15T23:59:58.4420000Z,2018-12-15T00:00:17.0060000Z,2018-12-16T00:00:00.0000000Z,2018-12-15T00:00:00.0000000Z,11310,5362.72626607,3194.9,-0.4643145596604725,0.2155880103126985
2018-12-16,3189.7,3265.0,3159.0,3180.1,2018-12-16T23:57:25.3370000Z,2018-12-16T00:00:05.6720000Z,2018-12-17T00:00:00.0000000Z,2018-12-16T00:00:00.0000000Z,10631,4531.99384976,3180.1,0.3014225648668045,0.09085556261088298
2018-12-17,3502.0,3587.9,3184.0,3193.2,2018-12-17T23:59:36.7560000Z,2018-12-17T00:01:22.2750000Z,2018-12-18T00:00:00.0000000Z,2018-12-17T00:00:00.0000000Z,26368,20589.61132277,3189.7,9.34073653764571,87.24935906570958
2018-12-18,3669.1,3690.9,3433.9,3502.0,2018-12-18T23:59:55.8970000Z,2018-12-18T00:00:51.2570000Z,2018-12-19T00:00:00.0000000Z,2018-12-18T00:00:00.0000000Z,17232,11715.85504122,3502.0,4.661216652100286,21.726940677817
2018-12-19,3683.6,3920.0,3645.6,3668.6,2018-12-19T23:59:58.7600000Z,2018-12-19T00:00:13.9080000Z,2018-12-20T00:00:00.0000000Z,2018-12-19T00:00:00.0000000Z,29236,24491.00032386,3669.1,0.3944134480413197,0.15556196799584282
2018-12-20,4074.4,4178.0,3651.0,3682.0,2018-12-20T23:59:45.9970000Z,2018-12-20T00:00:04.6490000Z,2018-12-21T00:00:00.0000000Z,2018-12-20T00:00:00.0000000Z,34043,21773.81156336,3683.6,10.083296172318157,101.67286169868599
2018-12-21,3838.5,4164.0,3769.2,4074.5,2018-12-21T23:59:45.4090000Z,2018-12-21T00:00:00.5980000Z,2018-12-22T00:00:00.0000000Z,2018-12-21T00:00:00.0000000Z,30026,17127.31699521,4074.4,-5.964183130244116,35.5714804110885
2018-12-22,3981.3,4022.6,3788.3,3840.1,2018-12-22T23:59:52.2800000Z,2018-12-22T00:00:08.6440000Z,2018-12-23T00:00:00.0000000Z,2018-12-22T00:00:00.0000000Z,22355,11102.45454405,3838.5,3.6526733843359693,13.342022852636385
2018-12-23,3940.2,4062.5,3910.0,3979.8,2018-12-23T23:57:59.8890000Z,2018-12-23T00:00:12.3130000Z,2018-12-24T00:00:00.0000000Z,2018-12-23T00:00:00.0000000Z,14035,7305.09653403,3981.3,-1.0376915686331145,1.0768037916122537
2018-12-24,4033.6,4239.9,3941.6,3945.7,2018-12-24T23:59:55.5570000Z,2018-12-24T00:00:03.3690000Z,2018-12-25T00:00:00.0000000Z,2018-12-24T00:00:00.0000000Z,20952,14339.722597799999,3940.2,2.3427794008673786,5.488615321128513
2018-12-25,3778.5,4040.0,3671.5,4033.7,2018-12-25T23:59:44.2100000Z,2018-12-25T00:00:04.9670000Z,2018-12-26T00:00:00.0000000Z,2018-12-25T00:00:00.0000000Z,26967,14143.913335899999,4033.6,-6.53321719728801,42.68292694693981
2018-12-26,3808.2,3860.0,3680.2,3779.3,2018-12-26T23:58:21.1810000Z,2018-12-26T00:00:14.4660000Z,2018-12-27T00:00:00.0000000Z,2018-12-26T00:00:00.0000000Z,19195,12086.57980806,3778.5,0.7829531079703855,0.6130155692804862
2018-12-27,3588.6,3840.0,3565.9,3809.2,2018-12-27T23:59:13.9610000Z,2018-12-27T00:00:03.9210000Z,2018-12-28T00:00:00.0000000Z,2018-12-27T00:00:00.0000000Z,18111,10924.88841969,3808.2,-5.939448226191324,35.27704523160727
2018-12-28,3890.5,4028.6,3575.0,3590.0,2018-12-28T23:59:33.7500000Z,2018-12-28T00:00:21.8850000Z,2018-12-29T00:00:00.0000000Z,2018-12-28T00:00:00.0000000Z,18862,11080.75003174,3588.6,8.07755297784194,65.24686210984319
2018-12-29,3725.0,3952.9,3645.0,3890.1,2018-12-29T23:59:59.5150000Z,2018-12-29T00:00:03.1910000Z,2018-12-30T00:00:00.0000000Z,2018-12-29T00:00:00.0000000Z,11306,6072.73772944,3890.5,-4.347083224332593,18.897132559273853
2018-12-30,3832.4,3871.6,3681.0,3726.2,2018-12-30T23:59:26.4000000Z,2018-12-30T00:00:03.9840000Z,2018-12-31T00:00:00.0000000Z,2018-12-30T00:00:00.0000000Z,10050,5832.29296943,3725.0,2.842438696305827,8.079457742256768
