time_period_start,price_close,price_high,price_low,price_open,time_close,time_open,time_period_end,time_period_start,trades_count,volume_traded,previous_day_price_close,daily_return_in_percentage,daily_squared_return_in_percentage
2018-12-14,80.46300000000001,88.015,76.142,86.73700000000001,2018-12-14T23:30:08.0830000Z,2018-12-14T00:02:01.8700000Z,2018-12-15T00:00:00.0000000Z,2018-12-14T00:00:00.0000000Z,384,1449.52696806,,,
2018-12-15,76.109,80.561,74.079,78.305,2018-12-15T23:58:47.8670000Z,2018-12-15T00:25:14.1130000Z,2018-12-16T00:00:00.0000000Z,2018-12-15T00:00:00.0000000Z,292,997.40989588,80.46300000000001,-5.563092811926218,30.948001634105154
2018-12-16,79.0,81.264,75.70100000000001,75.70100000000001,2018-12-16T23:17:33.0330000Z,2018-12-16T00:24:34.9330000Z,2018-12-17T00:00:00.0000000Z,2018-12-16T00:00:00.0000000Z,132,659.18834796,76.109,3.7281329151976905,13.898975033380431
2018-12-17,87.55,91.015,78.615,78.615,2018-12-17T22:58:28.8930000Z,2018-12-17T03:52:40.8330000Z,2018-12-18T00:00:00.0000000Z,2018-12-17T00:00:00.0000000Z,134,417.28247672,79.0,10.276220626483923,105.60071036417362
2018-12-18,103.619,105.051,85.04700000000001,88.73,2018-12-18T23:45:03.8870000Z,2018-12-18T00:18:59.4630000Z,2018-12-19T00:00:00.0000000Z,2018-12-18T00:00:00.0000000Z,864,5376.08485273,87.55,16.85106519616202,283.9583982453029
2018-12-19,125.852,144.631,101.723,104.338,2018-12-19T23:59:47.2400000Z,2018-12-19T00:00:30.4270000Z,2018-12-20T00:00:00.0000000Z,2018-12-19T00:00:00.0000000Z,1964,8230.90275112,103.619,19.438590269641143,377.85879167098733
2018-12-20,190.0,203.225,121.993,125.40700000000001,2018-12-20T23:54:54.6630000Z,2018-12-20T00:00:53.2300000Z,2018-12-21T00:00:00.0000000Z,2018-12-20T00:00:00.0000000Z,2492,6641.80728159,125.852,41.19174587705938,1696.7599284002386
2018-12-21,190.50099999999998,320.93,171.708,191.0,2018-12-21T23:59:39.7200000Z,2018-12-21T00:06:03.9370000Z,2018-12-22T00:00:00.0000000Z,2018-12-21T00:00:00.0000000Z,2040,4633.61433093,190.0,0.26333717363238307,0.06934646701669187
2018-12-22,194.733,208.998,181.708,192.92,2018-12-22T23:53:36.8270000Z,2018-12-22T00:00:36.4100000Z,2018-12-23T00:00:00.0000000Z,2018-12-22T00:00:00.0000000Z,590,1530.49069359,190.50099999999998,2.197194564470184,4.827663954137321
2018-12-23,194.96400000000003,209.5,187.299,196.0,2018-12-23T23:12:05.6400000Z,2018-12-23T00:02:35.4400000Z,2018-12-24T00:00:00.0000000Z,2018-12-23T00:00:00.0000000Z,411,1018.74345274,194.733,0.11855365941020324,0.01405497015955047
2018-12-24,179.38299999999998,219.99900000000002,176.035,199.0,2018-12-24T23:55:17.3470000Z,2018-12-24T00:02:44.1530000Z,2018-12-25T00:00:00.0000000Z,2018-12-24T00:00:00.0000000Z,1025,3182.44859147,194.96400000000003,-8.329174131311223,69.37514170970407
2018-12-25,169.71400000000003,179.38299999999998,150.942,179.38299999999998,2018-12-25T23:59:56.1530000Z,2018-12-25T00:07:53.6230000Z,2018-12-26T00:00:00.0000000Z,2018-12-25T00:00:00.0000000Z,723,3622.24519998,179.38299999999998,-5.540851745832498,30.70103806929504
2018-12-26,174.02,185.0,162.688,166.767,2018-12-26T22:57:58.7200000Z,2018-12-26T00:14:06.2300000Z,2018-12-27T00:00:00.0000000Z,2018-12-26T00:00:00.0000000Z,374,969.18918335,169.71400000000003,2.505556777370188,6.277814764625682
2018-12-27,145.942,173.326,145.942,173.326,2018-12-27T23:27:04.3330000Z,2018-12-27T00:55:03.5700000Z,2018-12-28T00:00:00.0000000Z,2018-12-27T00:00:00.0000000Z,219,490.89538959,174.02,-17.59609526322814,309.6225685125998
2018-12-28,172.0,179.988,140.942,147.38299999999998,2018-12-28T23:56:27.8270000Z,2018-12-28T01:03:16.4070000Z,2018-12-29T00:00:00.0000000Z,2018-12-28T00:00:00.0000000Z,549,1723.35811275,145.942,16.42851943078556,269.8962506876987
2018-12-29,160.0,175.87599999999998,160.0,175.87599999999998,2018-12-29T23:59:28.5800000Z,2018-12-29T00:14:59.2700000Z,2018-12-30T00:00:00.0000000Z,2018-12-29T00:00:00.0000000Z,217,632.17400632,172.0,-7.232066157962613,52.30278091314811
2018-12-30,161.791,163.29,157.5,159.005,2018-12-30T20:50:16.4970000Z,2018-12-30T00:00:08.2400000Z,2018-12-31T00:00:00.0000000Z,2018-12-30T00:00:00.0000000Z,201,568.13466299,160.0,1.1131563616038953,1.2391170853792222
2018-12-31,149.356,160.864,145.083,160.864,2018-12-31T23:46:14.0100000Z,2018-12-31T00:25:28.4200000Z,2019-01-01T00:00:00.0000000Z,2018-12-31T00:00:00.0000000Z,217,974.30241365,161.791,-7.997266090699018,63.95626492544435
