time_period_start,price_close,price_high,price_low,price_open,time_close,time_open,time_period_end,time_period_start,trades_count,volume_traded,previous_day_price_close,daily_return_in_percentage,daily_squared_return_in_percentage
2018-12-14,2.996e-05,3.175e-05,2.952e-05,3.172e-05,2018-12-14T23:59:59.3580000Z,2018-12-14T00:00:05.7090000Z,2018-12-15T00:00:00.0000000Z,2018-12-14T00:00:00.0000000Z,38022,54758154.0,,,
2018-12-15,2.943e-05,3.038e-05,2.886e-05,2.997e-05,2018-12-15T23:59:58.7640000Z,2018-12-15T00:00:07.9730000Z,2018-12-16T00:00:00.0000000Z,2018-12-15T00:00:00.0000000Z,34382,37947722.0,2.996e-05,-1.784859640363834,3.1857239357997145
2018-12-16,2.962e-05,3.082e-05,2.934e-05,2.942e-05,2018-12-16T23:59:58.0550000Z,2018-12-16T00:00:02.8280000Z,2018-12-17T00:00:00.0000000Z,2018-12-16T00:00:00.0000000Z,27095,33709803.0,2.943e-05,0.643524659427186,0.4141239872908757
2018-12-17,3.092e-05,3.157e-05,2.945e-05,2.962e-05,2018-12-17T23:59:57.2190000Z,2018-12-17T00:00:00.1520000Z,2018-12-18T00:00:00.0000000Z,2018-12-17T00:00:00.0000000Z,42709,57611064.0,2.962e-05,4.295341487956783,18.44995849816279
2018-12-18,3.111e-05,3.151e-05,3.034e-05,3.093e-05,2018-12-18T23:59:57.9390000Z,2018-12-18T00:00:04.7380000Z,2018-12-19T00:00:00.0000000Z,2018-12-18T00:00:00.0000000Z,40874,48585452.0,3.092e-05,0.612608719032437,0.3752894426345633
2018-12-19,3.046e-05,3.232e-05,3.041e-05,3.112e-05,2018-12-19T23:59:55.4410000Z,2018-12-19T00:00:00.5600000Z,2018-12-20T00:00:00.0000000Z,2018-12-19T00:00:00.0000000Z,57235,72869456.0,3.111e-05,-2.1114963442530055,4.458416811793807
2018-12-20,3.064e-05,3.112e-05,2.964e-05,3.046e-05,2018-12-20T23:59:59.1610000Z,2018-12-20T00:00:06.6580000Z,2018-12-21T00:00:00.0000000Z,2018-12-20T00:00:00.0000000Z,50701,59587742.0,3.046e-05,0.5891997405374383,0.3471563342493846
2018-12-21,3.089e-05,3.299e-05,3.016e-05,3.064e-05,2018-12-21T23:59:58.3700000Z,2018-12-21T00:00:12.7710000Z,2018-12-22T00:00:00.0000000Z,2018-12-21T00:00:00.0000000Z,74563,87399970.0,3.064e-05,0.8126162058101016,0.6603450979452055
2018-12-22,3.04e-05,3.11e-05,3.021e-05,3.089e-05,2018-12-22T23:59:51.5000000Z,2018-12-22T00:00:01.5170000Z,2018-12-23T00:00:00.0000000Z,2018-12-22T00:00:00.0000000Z,35215,41606156.0,3.089e-05,-1.5989898518315115,2.5567685462601593
2018-12-23,3.172e-05,3.181e-05,3.026e-05,3.04e-05,2018-12-23T23:59:54.7390000Z,2018-12-23T00:00:01.2100000Z,2018-12-24T00:00:00.0000000Z,2018-12-23T00:00:00.0000000Z,49203,65860843.0,3.04e-05,4.250478835447247,18.066570330584984
2018-12-24,3.26e-05,3.393e-05,3.108e-05,3.17e-05,2018-12-24T23:59:55.4720000Z,2018-12-24T00:00:00.9650000Z,2018-12-25T00:00:00.0000000Z,2018-12-24T00:00:00.0000000Z,88174,123021033.0,3.172e-05,2.7364891606014297,7.488372926089117
2018-12-25,3.173e-05,3.288e-05,3.102e-05,3.259e-05,2018-12-25T23:59:59.2450000Z,2018-12-25T00:00:02.3260000Z,2018-12-26T00:00:00.0000000Z,2018-12-25T00:00:00.0000000Z,44974,45899132.0,3.26e-05,-2.7049682777558814,7.316853383665619
2018-12-26,3.134e-05,3.228e-05,3.07e-05,3.173e-05,2018-12-26T23:59:58.7330000Z,2018-12-26T00:00:07.2410000Z,2018-12-27T00:00:00.0000000Z,2018-12-26T00:00:00.0000000Z,36031,41851387.0,3.173e-05,-1.2367368667229428,1.529518077511682
2018-12-27,3.006e-05,3.135e-05,2.9999999999999997e-05,3.133e-05,2018-12-27T23:59:50.2720000Z,2018-12-27T00:00:10.4050000Z,2018-12-28T00:00:00.0000000Z,2018-12-27T00:00:00.0000000Z,25135,28147643.0,3.134e-05,-4.169985260304543,17.388777071157147
2018-12-28,3.093e-05,3.131e-05,2.986e-05,3.008e-05,2018-12-28T23:59:48.9280000Z,2018-12-28T00:00:02.1590000Z,2018-12-29T00:00:00.0000000Z,2018-12-28T00:00:00.0000000Z,33267,35172587.0,3.006e-05,2.8531202372150233,8.14029508800591
2018-12-29,3.098e-05,3.12e-05,3.038e-05,3.093e-05,2018-12-29T23:59:58.8190000Z,2018-12-29T00:00:03.2860000Z,2018-12-30T00:00:00.0000000Z,2018-12-29T00:00:00.0000000Z,27213,28102335.0,3.093e-05,0.16152482917437538,0.026090270439811148
2018-12-30,3.035e-05,3.104e-05,3.022e-05,3.096e-05,2018-12-30T23:59:54.3540000Z,2018-12-30T00:00:05.3060000Z,2018-12-31T00:00:00.0000000Z,2018-12-30T00:00:00.0000000Z,20257,20245772.0,3.098e-05,-2.0545317483215086,4.221100704861035
2018-12-31,2.973e-05,3.0799999999999996e-05,2.969e-05,3.037e-05,2018-12-31T23:59:53.9540000Z,2018-12-31T00:00:19.1500000Z,2019-01-01T00:00:00.0000000Z,2018-12-31T00:00:00.0000000Z,25337,26829642.0,3.035e-05,-2.0639880495501473,4.260046668685821
2019-01-01,2.991e-05,3.034e-05,2.936e-05,2.974e-05,2019-01-01T23:59:44.1640000Z,2019-01-01T00:00:04.3630000Z,2019-01-02T00:00:00.0000000Z,2019-01-01T00:00:00.0000000Z,21775,19648070.0,2.973e-05,0.6036235631849962,0.3643614060321511
2019-01-02,3.023e-05,3.043e-05,2.971e-05,2.991e-05,2019-01-02T23:59:57.8640000Z,2019-01-02T00:00:00.2730000Z,2019-01-03T00:00:00.0000000Z,2019-01-02T00:00:00.0000000Z,23369,27127496.0,2.991e-05,1.0641936149511366,1.132508050102768
2019-01-03,2.955e-05,3.025e-05,2.944e-05,3.022e-05,2019-01-03T23:59:59.5530000Z,2019-01-03T00:00:02.8380000Z,2019-01-04T00:00:00.0000000Z,2019-01-03T00:00:00.0000000Z,21126,24248260.0,3.023e-05,-2.27510649392606,5.17610955870453
2019-01-04,2.973e-05,2.994e-05,2.95e-05,2.956e-05,2019-01-04T23:59:58.2230000Z,2019-01-04T00:00:20.1680000Z,2019-01-05T00:00:00.0000000Z,2019-01-04T00:00:00.0000000Z,21324,33117241.0,2.955e-05,0.6072893157899273,0.36880031307259803
2019-01-05,2.958e-05,2.985e-05,2.947e-05,2.972e-05,2019-01-05T23:59:56.3480000Z,2019-01-05T00:00:13.7660000Z,2019-01-06T00:00:00.0000000Z,2019-01-05T00:00:00.0000000Z,23601,29960369.0,2.973e-05,-0.5058179727353007,0.25585182154204944
2019-01-06,2.978e-05,3.033e-05,2.94e-05,2.958e-05,2019-01-06T23:59:57.7280000Z,2019-01-06T00:00:03.6240000Z,2019-01-07T00:00:00.0000000Z,2019-01-06T00:00:00.0000000Z,31274,39493975.0,2.958e-05,0.6738569973210318,0.454083252838517
2019-01-07,3.075e-05,3.12e-05,2.972e-05,2.978e-05,2019-01-07T23:59:38.1550000Z,2019-01-07T00:00:00.0180000Z,2019-01-08T00:00:00.0000000Z,2019-01-07T00:00:00.0000000Z,46482,55623045.0,2.978e-05,3.2052966996664267,10.273926932892488
2019-01-08,3.072e-05,3.103e-05,2.992e-05,3.076e-05,2019-01-08T23:59:56.8510000Z,2019-01-08T00:00:01.7200000Z,2019-01-09T00:00:00.0000000Z,2019-01-08T00:00:00.0000000Z,38827,47980314.0,3.075e-05,-0.09760859730558735,0.009527438267964315
2019-01-09,3.087e-05,3.09e-05,3.026e-05,3.072e-05,2019-01-09T23:59:58.9950000Z,2019-01-09T00:00:09.4290000Z,2019-01-10T00:00:00.0000000Z,2019-01-09T00:00:00.0000000Z,31789,37829651.0,3.072e-05,0.4870930234595505,0.23725961350296623
2019-01-10,2.954e-05,3.195e-05,2.834e-05,3.088e-05,2019-01-10T23:59:59.0130000Z,2019-01-10T00:00:00.8130000Z,2019-01-11T00:00:00.0000000Z,2019-01-10T00:00:00.0000000Z,65329,79421895.0,3.087e-05,-4.403956141083398,19.39482969258618
2019-01-11,2.884e-05,2.977e-05,2.868e-05,2.953e-05,2019-01-11T23:59:08.2110000Z,2019-01-11T00:00:05.1180000Z,2019-01-12T00:00:00.0000000Z,2019-01-11T00:00:00.0000000Z,35136,38444104.0,2.954e-05,-2.3981964686484503,5.751346302237898
2019-01-12,2.915e-05,2.919e-05,2.874e-05,2.884e-05,2019-01-12T23:59:51.4090000Z,2019-01-12T00:00:00.6910000Z,2019-01-13T00:00:00.0000000Z,2019-01-12T00:00:00.0000000Z,20805,23162274.0,2.884e-05,1.0691600379752586,1.1431031868032564
2019-01-13,2.908e-05,3.089e-05,2.856e-05,2.915e-05,2019-01-13T23:58:51.5810000Z,2019-01-13T00:00:03.2650000Z,2019-01-14T00:00:00.0000000Z,2019-01-13T00:00:00.0000000Z,54045,72457801.0,2.915e-05,-0.24042601311826672,0.05780466778394496
