time_period_start,price_close,price_high,price_low,price_open,time_close,time_open,time_period_end,time_period_start,trades_count,volume_traded,previous_day_price_close,daily_return_in_percentage,daily_squared_return_in_percentage
2018-12-14,8.78e-06,8.900000000000001e-06,8.7e-06,8.86e-06,2018-12-14T23:51:10.6890000Z,2018-12-14T00:19:58.0100000Z,2018-12-15T00:00:00.0000000Z,2018-12-14T00:00:00.0000000Z,343,1888302.52740095,,,
2018-12-15,8.74e-06,8.84e-06,8.68e-06,8.79e-06,2018-12-15T23:57:30.1420000Z,2018-12-15T00:05:00.6890000Z,2018-12-16T00:00:00.0000000Z,2018-12-15T00:00:00.0000000Z,236,2314614.84675545,8.78e-06,-0.4566217979581566,0.2085034663705396
2018-12-16,8.99e-06,9.04e-06,8.73e-06,8.73e-06,2018-12-16T23:56:55.0560000Z,2018-12-16T00:00:08.7200000Z,2018-12-17T00:00:00.0000000Z,2018-12-16T00:00:00.0000000Z,287,1000038.40408107,8.74e-06,2.8202658816084636,7.953899642964764
2018-12-17,9.23e-06,9.47e-06,8.95e-06,8.99e-06,2018-12-17T23:51:44.3990000Z,2018-12-17T00:01:51.8860000Z,2018-12-18T00:00:00.0000000Z,2018-12-17T00:00:00.0000000Z,822,6565822.58353674,8.99e-06,2.634620003123267,6.941222560857243
2018-12-18,9.4e-06,9.46e-06,9.11e-06,9.26e-06,2018-12-18T23:59:25.6930000Z,2018-12-18T00:10:33.5430000Z,2018-12-19T00:00:00.0000000Z,2018-12-18T00:00:00.0000000Z,518,2855829.49430689,9.23e-06,1.825064076119709,3.330858881942687
2018-12-19,9.21e-06,9.81e-06,9.21e-06,9.4e-06,2018-12-19T23:59:53.5700000Z,2018-12-19T00:00:07.2820000Z,2018-12-20T00:00:00.0000000Z,2018-12-19T00:00:00.0000000Z,1074,5977487.69034299,9.4e-06,-2.041983900874378,4.169698251430141
2018-12-20,9.54e-06,9.64e-06,9.15e-06,9.21e-06,2018-12-20T23:58:32.0180000Z,2018-12-20T00:00:13.9870000Z,2018-12-21T00:00:00.0000000Z,2018-12-20T00:00:00.0000000Z,587,3105237.0084297997,9.21e-06,3.5203635192980087,12.392959308004261
2018-12-21,1.055e-05,1.104e-05,9.5e-06,9.53e-06,2018-12-21T23:58:00.1570000Z,2018-12-21T00:00:09.2620000Z,2018-12-22T00:00:00.0000000Z,2018-12-21T00:00:00.0000000Z,1395,6894641.77569649,9.54e-06,10.063237446188111,101.26874789836262
2018-12-22,1.053e-05,1.059e-05,1.004e-05,1.047e-05,2018-12-22T23:57:12.7470000Z,2018-12-22T00:03:15.6420000Z,2018-12-23T00:00:00.0000000Z,2018-12-22T00:00:00.0000000Z,419,1490465.85841131,1.055e-05,-0.18975337761908406,0.036006344317850714
2018-12-23,1.113e-05,1.123e-05,1.049e-05,1.053e-05,2018-12-23T23:57:12.9480000Z,2018-12-23T00:02:57.1370000Z,2018-12-24T00:00:00.0000000Z,2018-12-23T00:00:00.0000000Z,789,3896063.98380946,1.053e-05,5.541583914156867,30.70915227764214
2018-12-24,1.124e-05,1.176e-05,1.098e-05,1.114e-05,2018-12-24T23:58:52.9350000Z,2018-12-24T00:04:01.0280000Z,2018-12-25T00:00:00.0000000Z,2018-12-24T00:00:00.0000000Z,844,5225660.27821529,1.113e-05,0.9834679178091221,0.9672091453598102
2018-12-25,1.096e-05,1.124e-05,1.045e-05,1.124e-05,2018-12-25T23:58:00.3750000Z,2018-12-25T00:04:53.8030000Z,2018-12-26T00:00:00.0000000Z,2018-12-25T00:00:00.0000000Z,812,4506480.10348534,1.124e-05,-2.5226562945675823,6.363794780521444
2018-12-26,1.075e-05,1.111e-05,1.043e-05,1.092e-05,2018-12-26T23:56:48.3520000Z,2018-12-26T00:08:48.6580000Z,2018-12-27T00:00:00.0000000Z,2018-12-26T00:00:00.0000000Z,619,2982371.89072245,1.096e-05,-1.9346526946197429,3.742881048799432
2018-12-27,1.009e-05,1.078e-05,1.004e-05,1.07e-05,2018-12-27T23:57:09.5600000Z,2018-12-27T00:36:09.7520000Z,2018-12-28T00:00:00.0000000Z,2018-12-27T00:00:00.0000000Z,486,3326777.02933265,1.075e-05,-6.3360920208154425,40.14606209624112
2018-12-28,1.074e-05,1.092e-05,1.002e-05,1.016e-05,2018-12-28T23:57:34.3820000Z,2018-12-28T00:05:19.5360000Z,2018-12-29T00:00:00.0000000Z,2018-12-28T00:00:00.0000000Z,563,3572302.27773224,1.009e-05,6.243025471520092,38.97536703804866
2018-12-29,1.092e-05,1.189e-05,1.056e-05,1.071e-05,2018-12-29T23:59:52.1720000Z,2018-12-29T00:04:41.2660000Z,2018-12-30T00:00:00.0000000Z,2018-12-29T00:00:00.0000000Z,788,5068620.96468049,1.074e-05,1.662088123604022,2.7625369306255383
2018-12-30,1.122e-05,1.133e-05,1.0800000000000002e-05,1.098e-05,2018-12-30T23:56:58.1120000Z,2018-12-30T00:00:46.4610000Z,2018-12-31T00:00:00.0000000Z,2018-12-30T00:00:00.0000000Z,409,2200937.95591798,1.092e-05,2.7101929777792577,7.345145976804
2018-12-31,1.098e-05,1.121e-05,1.085e-05,1.121e-05,2018-12-31T23:56:58.6110000Z,2018-12-31T00:26:01.7360000Z,2019-01-01T00:00:00.0000000Z,2018-12-31T00:00:00.0000000Z,350,2144209.9411847,1.122e-05,-2.1622464013166365,4.675309500006745
2019-01-01,1.105e-05,1.123e-05,1.081e-05,1.096e-05,2019-01-01T23:57:14.3120000Z,2019-01-01T00:01:10.0370000Z,2019-01-02T00:00:00.0000000Z,2019-01-01T00:00:00.0000000Z,511,1419464.44895433,1.098e-05,0.6354991882377092,0.4038592182507874
2019-01-02,1.151e-05,1.165e-05,1.102e-05,1.105e-05,2019-01-02T23:57:46.1240000Z,2019-01-02T00:03:27.2160000Z,2019-01-03T00:00:00.0000000Z,2019-01-02T00:00:00.0000000Z,474,2214758.32046779,1.105e-05,4.078579477002897,16.634810550229226
2019-01-03,1.115e-05,1.155e-05,1.115e-05,1.145e-05,2019-01-03T23:51:02.5900000Z,2019-01-03T00:00:18.2510000Z,2019-01-04T00:00:00.0000000Z,2019-01-03T00:00:00.0000000Z,407,1499874.6808892,1.151e-05,-3.177672482766347,10.097602407730442
2019-01-04,1.138e-05,1.155e-05,1.119e-05,1.122e-05,2019-01-04T23:57:00.0560000Z,2019-01-04T00:13:15.8780000Z,2019-01-05T00:00:00.0000000Z,2019-01-04T00:00:00.0000000Z,413,2309087.19218778,1.115e-05,2.0417930792056893,4.16891897829225
2019-01-05,1.164e-05,1.179e-05,1.125e-05,1.138e-05,2019-01-05T23:57:06.4510000Z,2019-01-05T00:10:13.0350000Z,2019-01-06T00:00:00.0000000Z,2019-01-05T00:00:00.0000000Z,388,1471788.87160023,1.138e-05,2.2590013605107373,5.103087146789362
2019-01-06,1.213e-05,1.232e-05,1.164e-05,1.164e-05,2019-01-06T23:57:22.7340000Z,2019-01-06T00:06:04.0290000Z,2019-01-07T00:00:00.0000000Z,2019-01-06T00:00:00.0000000Z,748,2952988.46642944,1.164e-05,4.1234280652666655,17.002659009428797
2019-01-07,1.197e-05,1.349e-05,1.183e-05,1.212e-05,2019-01-07T23:57:50.7400000Z,2019-01-07T00:03:00.9790000Z,2019-01-08T00:00:00.0000000Z,2019-01-07T00:00:00.0000000Z,1006,4796703.82509233,1.213e-05,-1.327820338607566,1.763106851619911
2019-01-08,1.21e-05,1.315e-05,1.172e-05,1.199e-05,2019-01-08T23:57:12.6220000Z,2019-01-08T00:05:15.3860000Z,2019-01-09T00:00:00.0000000Z,2019-01-08T00:00:00.0000000Z,1181,8775313.54095415,1.197e-05,1.0801933032812627,1.166817572453686
2019-01-09,1.3000000000000001e-05,1.321e-05,1.212e-05,1.214e-05,2019-01-09T23:58:26.4270000Z,2019-01-09T00:28:48.5150000Z,2019-01-10T00:00:00.0000000Z,2019-01-09T00:00:00.0000000Z,1227,4732357.96681342,1.21e-05,7.1743904858841745,51.47187884394536
2019-01-10,1.218e-05,1.385e-05,1.169e-05,1.3000000000000001e-05,2019-01-10T23:47:24.4880000Z,2019-01-10T00:02:11.1190000Z,2019-01-11T00:00:00.0000000Z,2019-01-10T00:00:00.0000000Z,1954,9038038.50564708,1.3000000000000001e-05,-6.515409517978554,42.45056118696554
2019-01-11,1.205e-05,1.235e-05,1.174e-05,1.218e-05,2019-01-11T23:57:33.3360000Z,2019-01-11T00:01:59.4840000Z,2019-01-12T00:00:00.0000000Z,2019-01-11T00:00:00.0000000Z,488,2303264.90774393,1.218e-05,-1.0730602345086382,1.1514582668837336
2019-01-12,1.193e-05,1.21e-05,1.18e-05,1.208e-05,2019-01-12T23:52:29.3980000Z,2019-01-12T00:24:29.8290000Z,2019-01-13T00:00:00.0000000Z,2019-01-12T00:00:00.0000000Z,297,751757.72625361,1.205e-05,-1.0008423826839419,1.0016854749764699
2019-01-13,1.135e-05,1.2e-05,1.123e-05,1.2e-05,2019-01-13T23:53:01.9620000Z,2019-01-13T00:02:28.8120000Z,2019-01-14T00:00:00.0000000Z,2019-01-13T00:00:00.0000000Z,388,1392287.15731002,1.193e-05,-4.983849218241332,24.838753030164735
2019-01-14,1.193e-05,1.205e-05,1.135e-05,1.136e-05,2019-01-14T23:52:26.4470000Z,2019-01-14T00:02:42.2970000Z,2019-01-15T00:00:00.0000000Z,2019-01-14T00:00:00.0000000Z,417,1378265.47887151,1.135e-05,4.983849218241332,24.838753030164735
2019-01-15,1.185e-05,1.205e-05,1.163e-05,1.198e-05,2019-01-15T23:53:38.6010000Z,2019-01-15T00:00:25.6730000Z,2019-01-16T00:00:00.0000000Z,2019-01-15T00:00:00.0000000Z,352,1623865.49508874,1.193e-05,-0.6728368528685635,0.452709430578073
2019-01-16,1.228e-05,1.236e-05,1.177e-05,1.179e-05,2019-01-16T23:52:39.1420000Z,2019-01-16T00:09:40.0650000Z,2019-01-17T00:00:00.0000000Z,2019-01-16T00:00:00.0000000Z,379,1556723.0907943998,1.185e-05,3.564405513785651,12.704986666705551
2019-01-17,1.237e-05,1.27e-05,1.21e-05,1.231e-05,2019-01-17T23:53:11.0920000Z,2019-01-17T00:00:14.2540000Z,2019-01-18T00:00:00.0000000Z,2019-01-17T00:00:00.0000000Z,435,1211193.41848721,1.228e-05,0.7302263685399879,0.5332305493110983
2019-01-18,1.216e-05,1.237e-05,1.212e-05,1.229e-05,2019-01-18T23:47:53.4990000Z,2019-01-18T00:14:29.7620000Z,2019-01-19T00:00:00.0000000Z,2019-01-18T00:00:00.0000000Z,214,425830.80258771,1.237e-05,-1.7122309866374863,2.93173495160158
2019-01-19,1.233e-05,1.245e-05,1.206e-05,1.218e-05,2019-01-19T23:54:35.1500000Z,2019-01-19T00:00:28.1140000Z,2019-01-20T00:00:00.0000000Z,2019-01-19T00:00:00.0000000Z,354,1303138.50738778,1.216e-05,1.3883440638231548,1.9274992395529922
2019-01-20,1.217e-05,1.238e-05,1.1900000000000001e-05,1.235e-05,2019-01-20T23:55:03.8450000Z,2019-01-20T00:03:40.3380000Z,2019-01-21T00:00:00.0000000Z,2019-01-20T00:00:00.0000000Z,424,1341226.85850679,1.233e-05,-1.306141017681739,1.7060043580706887
2019-01-21,1.21e-05,1.236e-05,1.197e-05,1.217e-05,2019-01-21T23:56:54.7410000Z,2019-01-21T00:04:28.6640000Z,2019-01-22T00:00:00.0000000Z,2019-01-21T00:00:00.0000000Z,374,1573122.49957524,1.217e-05,-0.5768454396740452,0.33275066127274255
2019-01-22,1.216e-05,1.221e-05,1.192e-05,1.211e-05,2019-01-22T23:56:57.1440000Z,2019-01-22T00:08:48.0980000Z,2019-01-23T00:00:00.0000000Z,2019-01-22T00:00:00.0000000Z,312,1470717.30199966,1.21e-05,0.4946423935326294,0.2446710974796886
2019-01-23,1.2e-05,1.226e-05,1.197e-05,1.214e-05,2019-01-23T23:51:52.7400000Z,2019-01-23T00:06:16.3130000Z,2019-01-24T00:00:00.0000000Z,2019-01-23T00:00:00.0000000Z,227,678969.46894884,1.216e-05,-1.3245226750020933,1.7543603165947008
2019-01-24,1.205e-05,1.209e-05,1.197e-05,1.201e-05,2019-01-24T23:54:01.0260000Z,2019-01-24T00:00:53.2590000Z,2019-01-25T00:00:00.0000000Z,2019-01-24T00:00:00.0000000Z,158,319887.66053498,1.2e-05,0.41580101486644594,0.1728904839639664
2019-01-25,1.191e-05,1.207e-05,1.191e-05,1.204e-05,2019-01-25T23:50:58.9250000Z,2019-01-25T00:11:10.3060000Z,2019-01-26T00:00:00.0000000Z,2019-01-25T00:00:00.0000000Z,454,1533147.33810454,1.205e-05,-1.168627656945631,1.3656906005782357
2019-01-26,1.1900000000000001e-05,1.206e-05,1.187e-05,1.194e-05,2019-01-26T23:52:43.0650000Z,2019-01-26T00:01:57.2250000Z,2019-01-27T00:00:00.0000000Z,2019-01-26T00:00:00.0000000Z,209,433890.56630564,1.191e-05,-0.08399832497243409,0.007055718598174644
2019-01-27,1.154e-05,1.191e-05,1.144e-05,1.1900000000000001e-05,2019-01-27T23:47:41.3780000Z,2019-01-27T00:01:54.4460000Z,2019-01-28T00:00:00.0000000Z,2019-01-27T00:00:00.0000000Z,329,1250008.08631127,1.1900000000000001e-05,-3.0719139037531207,9.436655032071737
2019-01-28,1.123e-05,1.158e-05,1.085e-05,1.158e-05,2019-01-28T23:50:02.9170000Z,2019-01-28T00:21:26.0980000Z,2019-01-29T00:00:00.0000000Z,2019-01-28T00:00:00.0000000Z,674,3313076.29574864,1.154e-05,-2.723049232960051,7.414997125124321
2019-01-29,1.117e-05,1.144e-05,1.09e-05,1.124e-05,2019-01-29T23:51:55.7690000Z,2019-01-29T00:10:22.5360000Z,2019-01-30T00:00:00.0000000Z,2019-01-29T00:00:00.0000000Z,326,1261444.80204447,1.123e-05,-0.5357155669242886,0.2869911686450119
2019-01-30,1.147e-05,1.159e-05,1.098e-05,1.113e-05,2019-01-30T23:57:37.2060000Z,2019-01-30T00:01:07.4920000Z,2019-01-31T00:00:00.0000000Z,2019-01-30T00:00:00.0000000Z,452,3036950.38573644,1.117e-05,2.6503318060170145,7.024258681985409
2019-01-31,1.116e-05,1.158e-05,1.103e-05,1.144e-05,2019-01-31T23:52:08.2070000Z,2019-01-31T00:00:39.3240000Z,2019-02-01T00:00:00.0000000Z,2019-01-31T00:00:00.0000000Z,455,2121169.37201876,1.147e-05,-2.7398974188114877,7.507037865609853
2019-02-01,1.116e-05,1.122e-05,1.088e-05,1.118e-05,2019-02-01T23:49:56.7490000Z,2019-02-01T00:01:15.6600000Z,2019-02-02T00:00:00.0000000Z,2019-02-01T00:00:00.0000000Z,574,1393248.99262227,1.116e-05,0.0,0.0
2019-02-02,1.122e-05,1.123e-05,1.104e-05,1.118e-05,2019-02-02T23:58:34.3580000Z,2019-02-02T00:30:23.1530000Z,2019-02-03T00:00:00.0000000Z,2019-02-02T00:00:00.0000000Z,214,723700.13278641,1.116e-05,0.536194314138605,0.28750434251456897
2019-02-03,1.105e-05,1.128e-05,1.1e-05,1.121e-05,2019-02-03T23:54:10.3580000Z,2019-02-03T00:01:27.1900000Z,2019-02-04T00:00:00.0000000Z,2019-02-03T00:00:00.0000000Z,405,2985541.65377253,1.122e-05,-1.5267472130789272,2.3309570526442713
2019-02-04,1.101e-05,1.116e-05,1.095e-05,1.106e-05,2019-02-04T23:52:17.3030000Z,2019-02-04T00:06:15.7320000Z,2019-02-05T00:00:00.0000000Z,2019-02-04T00:00:00.0000000Z,448,1680472.18252311,1.105e-05,-0.3626477229172309,0.13151337093705268
2019-02-05,1.1e-05,1.115e-05,1.085e-05,1.1e-05,2019-02-05T23:46:16.5060000Z,2019-02-05T00:11:43.9760000Z,2019-02-06T00:00:00.0000000Z,2019-02-05T00:00:00.0000000Z,274,529135.20930724,1.101e-05,-0.0908677936218183,0.00825695591769736
2019-02-06,1.082e-05,1.251e-05,1.062e-05,1.098e-05,2019-02-06T23:52:39.7080000Z,2019-02-06T00:00:53.9750000Z,2019-02-07T00:00:00.0000000Z,2019-02-06T00:00:00.0000000Z,652,4349421.21568569,1.1e-05,-1.6498999380035073,2.7221698054239774
2019-02-07,1.075e-05,1.096e-05,1.07e-05,1.0800000000000002e-05,2019-02-07T23:51:32.0620000Z,2019-02-07T00:09:43.5590000Z,2019-02-08T00:00:00.0000000Z,2019-02-07T00:00:00.0000000Z,222,627944.934076,1.082e-05,-0.649051884466445,0.42126834872944346
2019-02-08,1.117e-05,1.143e-05,1.071e-05,1.077e-05,2019-02-08T23:50:36.9170000Z,2019-02-08T00:30:34.9730000Z,2019-02-09T00:00:00.0000000Z,2019-02-08T00:00:00.0000000Z,741,3896805.75348261,1.075e-05,3.832585850743797,14.688714303321555
2019-02-09,1.126e-05,1.151e-05,1.113e-05,1.114e-05,2019-02-09T23:46:47.1070000Z,2019-02-09T00:00:26.2550000Z,2019-02-10T00:00:00.0000000Z,2019-02-09T00:00:00.0000000Z,355,1995983.35654075,1.117e-05,0.8025009630435065,0.6440077956857554
2019-02-10,1.167e-05,1.3800000000000002e-05,1.1e-05,1.126e-05,2019-02-10T23:53:41.5210000Z,2019-02-10T00:20:28.8910000Z,2019-02-11T00:00:00.0000000Z,2019-02-10T00:00:00.0000000Z,916,9366784.66625992,1.126e-05,3.5764823586919903,12.791226062035022
2019-02-11,1.15e-05,1.167e-05,1.142e-05,1.165e-05,2019-02-11T23:58:52.3850000Z,2019-02-11T00:05:28.9560000Z,2019-02-12T00:00:00.0000000Z,2019-02-11T00:00:00.0000000Z,680,4011651.23200133,1.167e-05,-1.4674410929259807,2.153383361207797
