time_period_start,price_close,price_high,price_low,price_open,time_close,time_open,time_period_end,time_period_start,trades_count,volume_traded,previous_day_price_close,daily_return_in_percentage,daily_squared_return_in_percentage
2018-12-14,23.07,23.49,22.24,22.8,2018-12-14T23:54:28.0000000Z,2018-12-14T00:01:03.0000000Z,2018-12-15T00:00:00.0000000Z,2018-12-14T00:00:00.0000000Z,1363,37264.863881949,,,
2018-12-15,23.46,23.75,22.86,23.19,2018-12-15T23:54:54.0000000Z,2018-12-15T00:00:31.0000000Z,2018-12-16T00:00:00.0000000Z,2018-12-15T00:00:00.0000000Z,812,16894.87233965,23.07,1.6763771039667308,2.8102401947038835
2018-12-16,25.2,26.73,23.4,23.49,2018-12-16T23:58:59.0000000Z,2018-12-16T00:43:38.0000000Z,2018-12-17T00:00:00.0000000Z,2018-12-16T00:00:00.0000000Z,2535,52507.52158338,23.46,7.154715129204803,51.1899485800721
2018-12-17,28.91,30.36,25.13,25.22,2018-12-17T23:59:32.0000000Z,2018-12-17T00:00:05.0000000Z,2018-12-18T00:00:00.0000000Z,2018-12-17T00:00:00.0000000Z,3639,101633.86183362,25.2,13.734356151087734,188.63253888492147
2018-12-18,30.08,30.27,27.69,28.87,2018-12-18T23:58:38.0000000Z,2018-12-18T00:00:27.0000000Z,2018-12-19T00:00:00.0000000Z,2018-12-18T00:00:00.0000000Z,2015,59189.21528207,28.91,3.96729430533842,15.739424105170658
2018-12-19,29.07,31.59,28.62,30.08,2018-12-19T23:59:36.0000000Z,2018-12-19T00:00:20.0000000Z,2018-12-20T00:00:00.0000000Z,2018-12-19T00:00:00.0000000Z,2955,76394.02547030001,30.08,-3.415378451085438,11.664809964138765
2018-12-20,32.35,33.1,28.64,29.0,2018-12-20T23:59:53.0000000Z,2018-12-20T00:00:29.0000000Z,2018-12-21T00:00:00.0000000Z,2018-12-20T00:00:00.0000000Z,3741,100728.22697424801,29.07,10.6907306376125,114.29172156598656
2018-12-21,30.2,33.02,29.65,32.35,2018-12-21T23:58:36.0000000Z,2018-12-21T00:00:06.0000000Z,2018-12-22T00:00:00.0000000Z,2018-12-21T00:00:00.0000000Z,1899,51307.024258589,32.35,-6.877209656608585,47.296012660950375
2018-12-22,31.59,31.61,29.69,30.36,2018-12-22T23:58:29.0000000Z,2018-12-22T00:05:15.0000000Z,2018-12-23T00:00:00.0000000Z,2018-12-22T00:00:00.0000000Z,652,11441.52732818,30.2,4.499869043316984,20.24882140700251
2018-12-23,33.11,33.84,31.49,31.62,2018-12-23T23:55:45.0000000Z,2018-12-23T00:01:52.0000000Z,2018-12-24T00:00:00.0000000Z,2018-12-23T00:00:00.0000000Z,1329,25472.167664088,31.59,4.699473674516108,22.085052817469933
2018-12-24,32.84,36.58,32.53,33.14,2018-12-24T23:58:41.0000000Z,2018-12-24T00:00:51.0000000Z,2018-12-25T00:00:00.0000000Z,2018-12-24T00:00:00.0000000Z,2537,56571.72982848,33.11,-0.8188066974927022,0.6704444078589055
2018-12-25,30.73,32.98,29.0,32.98,2018-12-25T23:50:07.0000000Z,2018-12-25T00:00:46.0000000Z,2018-12-26T00:00:00.0000000Z,2018-12-25T00:00:00.0000000Z,2029,45762.78702687901,32.84,-6.640790844183453,44.100103036190774
2018-12-26,30.54,32.09,28.89,30.54,2018-12-26T23:51:07.0000000Z,2018-12-26T00:09:26.0000000Z,2018-12-27T00:00:00.0000000Z,2018-12-26T00:00:00.0000000Z,1413,30915.417037147003,30.73,-0.6202076351906616,0.38465751074879273
2018-12-27,27.71,31.09,27.46,30.55,2018-12-27T23:58:25.0000000Z,2018-12-27T00:01:15.0000000Z,2018-12-28T00:00:00.0000000Z,2018-12-27T00:00:00.0000000Z,1629,37602.42279159,30.54,-9.72439409155994,94.56384044796587
2018-12-28,32.25,33.58,27.84,27.93,2018-12-28T23:57:02.0000000Z,2018-12-28T00:06:33.0000000Z,2018-12-29T00:00:00.0000000Z,2018-12-28T00:00:00.0000000Z,2269,50440.43085464,27.71,15.172468436689446,230.2037984623375
2018-12-29,30.51,33.28,30.31,32.35,2018-12-29T23:59:55.0000000Z,2018-12-29T00:01:43.0000000Z,2018-12-30T00:00:00.0000000Z,2018-12-29T00:00:00.0000000Z,1272,23333.56457183,32.25,-5.5463544513203455,30.762047699681013
2018-12-30,31.52,32.0,30.0,30.5,2018-12-30T23:39:21.0000000Z,2018-12-30T00:00:30.0000000Z,2018-12-31T00:00:00.0000000Z,2018-12-30T00:00:00.0000000Z,846,15521.09861479,30.51,3.256776626110014,10.606593992376526
2018-12-31,29.9,31.62,29.4,31.53,2018-12-31T23:34:58.0000000Z,2018-12-31T00:01:22.0000000Z,2019-01-01T00:00:00.0000000Z,2018-12-31T00:00:00.0000000Z,1139,29353.371206679,31.52,-5.276378459303777,27.840169645804895
2019-01-01,31.44,31.99,29.52,29.8,2019-01-01T23:48:18.0000000Z,2019-01-01T00:05:46.0000000Z,2019-01-02T00:00:00.0000000Z,2019-01-01T00:00:00.0000000Z,617,13312.662125799998,29.9,5.02224871643655,25.222982169748576
