time_period_start,price_close,price_high,price_low,price_open,time_close,time_open,time_period_end,time_period_start,trades_count,volume_traded,previous_day_price_close,daily_return_in_percentage,daily_squared_return_in_percentage
2018-12-14,82.33,88.42,76.77,86.0,2018-12-14T23:45:50.5910000Z,2018-12-14T00:07:33.2340000Z,2018-12-15T00:00:00.0000000Z,2018-12-14T00:00:00.0000000Z,286,2062.17792381,,,
2018-12-15,75.31,84.99,73.52,82.33,2018-12-15T23:49:26.0290000Z,2018-12-15T00:04:55.6280000Z,2018-12-16T00:00:00.0000000Z,2018-12-15T00:00:00.0000000Z,259,924.28506665,82.33,-8.912263319707492,79.4284374798036
2018-12-16,79.49,83.66,76.17,79.87,2018-12-16T23:22:30.2640000Z,2018-12-16T00:24:07.7750000Z,2018-12-17T00:00:00.0000000Z,2018-12-16T00:00:00.0000000Z,58,163.26469113,75.31,5.401829947176129,29.179766778208858
2018-12-17,88.34,91.36,78.43,81.0,2018-12-17T23:51:47.9170000Z,2018-12-17T00:39:25.1090000Z,2018-12-18T00:00:00.0000000Z,2018-12-17T00:00:00.0000000Z,172,756.94485172,79.49,10.556177858335936,111.43289097682187
2018-12-18,104.45,105.64,85.47,88.28,2018-12-18T23:59:56.4390000Z,2018-12-18T00:03:02.8330000Z,2018-12-19T00:00:00.0000000Z,2018-12-18T00:00:00.0000000Z,316,823.53283981,88.34,16.751548183419374,280.6143665414209
2018-12-19,127.1,144.95,101.45,103.04,2018-12-19T23:56:06.0250000Z,2018-12-19T00:06:55.2970000Z,2018-12-20T00:00:00.0000000Z,2018-12-19T00:00:00.0000000Z,1339,5449.83151717,104.45,19.62656901928339,385.2022114686946
2018-12-20,191.0,208.92,123.0,125.64,2018-12-20T23:58:38.2690000Z,2018-12-20T00:00:34.8470000Z,2018-12-21T00:00:00.0000000Z,2018-12-20T00:00:00.0000000Z,2356,8631.07244939,127.1,40.72992498512215,1658.9267892936778
2018-12-21,192.23,231.99,173.16,191.0,2018-12-21T23:56:48.4290000Z,2018-12-21T00:00:22.5830000Z,2018-12-22T00:00:00.0000000Z,2018-12-21T00:00:00.0000000Z,2711,9057.39006772,191.0,0.6419143718138898,0.41205406074122075
2018-12-22,195.99,203.73,181.0,194.19,2018-12-22T23:51:58.0600000Z,2018-12-22T00:00:49.2740000Z,2018-12-23T00:00:00.0000000Z,2018-12-22T00:00:00.0000000Z,983,3043.8451417,192.23,1.9371065756000228,3.7523818852328468
2018-12-23,195.19,208.98,187.0,194.55,2018-12-23T23:46:29.6310000Z,2018-12-23T00:01:15.9010000Z,2018-12-24T00:00:00.0000000Z,2018-12-23T00:00:00.0000000Z,765,3075.93480459,195.99,-0.4090194362249555,0.16729689920978044
2018-12-24,180.87,211.32,175.98,199.2,2018-12-24T23:58:49.6680000Z,2018-12-24T00:02:56.8840000Z,2018-12-25T00:00:00.0000000Z,2018-12-24T00:00:00.0000000Z,1149,3645.24769161,195.19,-7.619490198909595,58.05663089127938
2018-12-25,168.12,181.0,149.03,180.74,2018-12-25T23:54:01.0350000Z,2018-12-25T00:04:52.3250000Z,2018-12-26T00:00:00.0000000Z,2018-12-25T00:00:00.0000000Z,621,2170.55434926,180.87,-7.310053103250791,53.43687637234652
2018-12-26,172.43,187.58,163.5,169.32,2018-12-26T23:49:04.5700000Z,2018-12-26T00:15:09.2220000Z,2018-12-27T00:00:00.0000000Z,2018-12-26T00:00:00.0000000Z,532,1681.14615151,168.12,2.5313346875124765,6.407655300203887
2018-12-27,148.0,175.8,144.22,171.79,2018-12-27T23:48:41.9700000Z,2018-12-27T00:23:11.4840000Z,2018-12-28T00:00:00.0000000Z,2018-12-27T00:00:00.0000000Z,383,1429.65211709,172.43,-15.277908324792566,233.414482780766
2018-12-28,170.46,176.99,140.81,150.14,2018-12-28T23:49:20.9460000Z,2018-12-28T00:17:54.9580000Z,2018-12-29T00:00:00.0000000Z,2018-12-28T00:00:00.0000000Z,693,2180.85174601,148.0,14.128839133003712,199.6240952462971
2018-12-29,160.14,174.48,160.14,173.79,2018-12-29T23:58:50.7650000Z,2018-12-29T00:21:46.7730000Z,2018-12-30T00:00:00.0000000Z,2018-12-29T00:00:00.0000000Z,188,473.9945373,170.46,-6.245223244966436,39.002813379469096
2018-12-30,161.87,163.05,157.0,161.53,2018-12-30T23:56:39.7130000Z,2018-12-30T00:02:50.8220000Z,2018-12-31T00:00:00.0000000Z,2018-12-30T00:00:00.0000000Z,107,154.1626756,160.14,1.074511130138145,1.1545741687907534
2018-12-31,147.5,161.71,145.0,161.0,2018-12-31T23:57:47.5310000Z,2018-12-31T00:17:15.8510000Z,2019-01-01T00:00:00.0000000Z,2018-12-31T00:00:00.0000000Z,251,1027.35944441,161.87,-9.29653681659941,86.4255967823883
2019-01-01,162.4,164.96,147.5,147.5,2019-01-01T23:59:44.3860000Z,2019-01-01T00:00:11.4010000Z,2019-01-02T00:00:00.0000000Z,2019-01-01T00:00:00.0000000Z,338,1294.87733774,147.5,9.623425194770263,92.61031247933907
2019-01-02,170.53,173.1,159.7,163.69,2019-01-02T23:47:14.3710000Z,2019-01-02T00:00:02.0370000Z,2019-01-03T00:00:00.0000000Z,2019-01-02T00:00:00.0000000Z,439,1360.18240861,162.4,4.884880659724544,23.862059059750898
2019-01-03,159.56,175.0,156.77,169.79,2019-01-03T23:41:52.5120000Z,2019-01-03T00:01:25.7180000Z,2019-01-04T00:00:00.0000000Z,2019-01-03T00:00:00.0000000Z,357,1528.59208083,170.53,-6.649120728761737,44.210806465649014
2019-01-04,160.33,162.74,153.0,159.33,2019-01-04T23:54:02.4370000Z,2019-01-04T00:00:39.7120000Z,2019-01-05T00:00:00.0000000Z,2019-01-04T00:00:00.0000000Z,297,1290.52434166,159.56,0.4814164163540191,0.23176176593514627
2019-01-05,159.58,166.98,155.01,159.01,2019-01-05T23:59:36.0340000Z,2019-01-05T02:11:28.0910000Z,2019-01-06T00:00:00.0000000Z,2019-01-05T00:00:00.0000000Z,109,212.63964045,160.33,-0.4688827320610933,0.21985101642507504
2019-01-06,164.95,167.19,156.33,159.58,2019-01-06T23:44:21.7440000Z,2019-01-06T00:04:02.3990000Z,2019-01-07T00:00:00.0000000Z,2019-01-06T00:00:00.0000000Z,190,759.75350637,159.58,3.3097033794455832,10.954136459913514
2019-01-07,159.71,165.79,159.0,165.06,2019-01-07T23:51:05.0340000Z,2019-01-07T00:06:27.2090000Z,2019-01-08T00:00:00.0000000Z,2019-01-07T00:00:00.0000000Z,235,454.12031354,164.95,-3.2282727006372802,10.42174462967992
2019-01-08,159.17,162.81,156.57,160.18,2019-01-08T23:54:00.9990000Z,2019-01-08T00:05:06.5850000Z,2019-01-09T00:00:00.0000000Z,2019-01-08T00:00:00.0000000Z,217,664.19169878,159.71,-0.33868572264550423,0.11470801872390742
