time_period_start,price_close,price_high,price_low,price_open,time_close,time_open,time_period_end,time_period_start,trades_count,volume_traded,previous_day_price_close,daily_return_in_percentage,daily_squared_return_in_percentage
2018-12-14,82.91,85.91,80.9,85.24,2018-12-14T23:59:50.0000000Z,2018-12-14T00:00:00.0000000Z,2018-12-15T00:00:00.0000000Z,2018-12-14T00:00:00.0000000Z,7442,74537.898183893,,,
2018-12-15,83.08,84.15,80.99,82.9,2018-12-15T23:53:10.0000000Z,2018-12-15T00:00:59.0000000Z,2018-12-16T00:00:00.0000000Z,2018-12-15T00:00:00.0000000Z,3838,18254.993427185,82.91,0.2048316879784906,0.041956020400117734
2018-12-16,83.76,86.65,82.94,82.94,2018-12-16T23:59:30.0000000Z,2018-12-16T00:01:19.0000000Z,2018-12-17T00:00:00.0000000Z,2018-12-16T00:00:00.0000000Z,3371,20838.34170302,83.08,0.8151567554369521,0.664480535934499
2018-12-17,93.98,96.78,83.5,83.77,2018-12-17T23:57:07.0000000Z,2018-12-17T00:01:04.0000000Z,2018-12-18T00:00:00.0000000Z,2018-12-17T00:00:00.0000000Z,11034,87185.893470404,83.76,11.512642711238819,132.5409421966403
2018-12-18,100.89,101.59,91.49,93.87,2018-12-18T23:59:59.0000000Z,2018-12-18T00:00:10.0000000Z,2018-12-19T00:00:00.0000000Z,2018-12-18T00:00:00.0000000Z,9466,68435.081279635,93.98,7.094882074561859,50.33735165193919
2018-12-19,99.27,108.13,98.25,100.91,2018-12-19T23:59:57.0000000Z,2018-12-19T00:00:01.0000000Z,2018-12-20T00:00:00.0000000Z,2018-12-19T00:00:00.0000000Z,17346,146396.626616202,100.89,-1.618740381865802,2.6203204238830424
2018-12-20,114.54,117.0,98.0,99.46,2018-12-20T23:59:52.0000000Z,2018-12-20T00:00:12.0000000Z,2018-12-21T00:00:00.0000000Z,2018-12-20T00:00:00.0000000Z,17437,151024.424591261,99.27,14.308069636408138,204.7208567203045
2018-12-21,107.71,118.94,105.05,114.47,2018-12-21T23:59:59.0000000Z,2018-12-21T00:00:00.0000000Z,2018-12-22T00:00:00.0000000Z,2018-12-21T00:00:00.0000000Z,12395,83932.48743658,114.54,-6.148167660303283,37.799965579199146
2018-12-22,115.6,116.39,105.46,107.57,2018-12-22T23:59:52.0000000Z,2018-12-22T00:00:00.0000000Z,2018-12-23T00:00:00.0000000Z,2018-12-22T00:00:00.0000000Z,5846,28435.320152727003,107.71,7.069352587559852,49.975746007239174
2018-12-23,129.73,133.0,115.69,115.69,2018-12-23T23:56:01.0000000Z,2018-12-23T00:00:10.0000000Z,2018-12-24T00:00:00.0000000Z,2018-12-23T00:00:00.0000000Z,11399,71494.506359893,115.6,11.531941134464407,132.98566632875225
2018-12-24,139.0,159.11,129.41,129.41,2018-12-24T23:59:58.0000000Z,2018-12-24T00:02:00.0000000Z,2018-12-25T00:00:00.0000000Z,2018-12-24T00:00:00.0000000Z,21537,158798.85935721901,129.73,6.901856554777019,47.63562390271851
2018-12-25,128.81,140.01,120.62,139.03,2018-12-25T23:59:17.0000000Z,2018-12-25T00:00:07.0000000Z,2018-12-26T00:00:00.0000000Z,2018-12-25T00:00:00.0000000Z,16561,104199.640855501,139.0,-7.613548272269455,57.9661172941772
2018-12-26,130.53,136.76,123.28,128.92,2018-12-26T23:59:58.0000000Z,2018-12-26T00:00:09.0000000Z,2018-12-27T00:00:00.0000000Z,2018-12-26T00:00:00.0000000Z,9620,67417.939866338,128.81,1.3264634992701474,1.7595054148960043
2018-12-27,114.6,131.77,112.3,130.37,2018-12-27T23:59:38.0000000Z,2018-12-27T00:00:37.0000000Z,2018-12-28T00:00:00.0000000Z,2018-12-27T00:00:00.0000000Z,9751,69761.012033394,130.53,-13.015528112005903,169.40397203441594
2018-12-28,136.94,138.82,113.14,114.6,2018-12-28T23:59:56.0000000Z,2018-12-28T00:00:06.0000000Z,2018-12-29T00:00:00.0000000Z,2018-12-28T00:00:00.0000000Z,13538,90989.962353905,114.6,17.80950694122776,317.1785374896397
2018-12-29,134.02,150.04,121.7,136.76,2018-12-29T23:59:59.0000000Z,2018-12-29T00:00:02.0000000Z,2018-12-30T00:00:00.0000000Z,2018-12-29T00:00:00.0000000Z,9211,66388.778519294,136.94,-2.1553831147892666,4.645676371518681
2018-12-30,138.56,140.35,128.65,134.06,2018-12-30T23:59:01.0000000Z,2018-12-30T00:00:00.0000000Z,2018-12-31T00:00:00.0000000Z,2018-12-30T00:00:00.0000000Z,7134,45941.792177157,134.02,3.331440226910054,11.098493985474512
2018-12-31,130.67,139.01,128.42,138.84,2018-12-31T23:59:48.0000000Z,2018-12-31T00:00:10.0000000Z,2019-01-01T00:00:00.0000000Z,2018-12-31T00:00:00.0000000Z,5080,34827.163201929,138.56,-5.8628383813069895,34.372873885326364
2019-01-01,139.75,141.25,129.5,130.72,2019-01-01T23:59:58.0000000Z,2019-01-01T00:00:05.0000000Z,2019-01-02T00:00:00.0000000Z,2019-01-01T00:00:00.0000000Z,4478,28500.873378647997,130.67,6.7180051034153365,45.13159256951451
2019-01-02,153.35,156.8,138.54,139.77,2019-01-02T23:59:55.0000000Z,2019-01-02T00:00:01.0000000Z,2019-01-03T00:00:00.0000000Z,2019-01-02T00:00:00.0000000Z,7352,48537.962704614,139.75,9.286777852505246,86.24424288178194
2019-01-03,147.02,154.73,144.43,153.38,2019-01-03T23:59:47.0000000Z,2019-01-03T00:00:00.0000000Z,2019-01-04T00:00:00.0000000Z,2019-01-03T00:00:00.0000000Z,5105,35324.587686569,153.35,-4.215425861431932,17.769815193229142
2019-01-04,152.98,156.48,145.02,147.08,2019-01-04T23:59:49.0000000Z,2019-01-04T00:00:37.0000000Z,2019-01-05T00:00:00.0000000Z,2019-01-04T00:00:00.0000000Z,7273,62238.264674457,147.02,3.9738561947778805,15.791533056774536
2019-01-05,153.85,160.95,152.31,153.59,2019-01-05T23:59:55.0000000Z,2019-01-05T00:01:31.0000000Z,2019-01-06T00:00:00.0000000Z,2019-01-05T00:00:00.0000000Z,6712,44715.544176475996,152.98,0.5670907874330666,0.32159196119145556
2019-01-06,156.0,159.66,148.47,153.89,2019-01-06T23:59:53.0000000Z,2019-01-06T00:00:45.0000000Z,2019-01-07T00:00:00.0000000Z,2019-01-06T00:00:00.0000000Z,7432,46586.564210505996,153.85,1.3877905481486152,1.925962605530634
2019-01-07,150.66,157.24,148.53,155.99,2019-01-07T23:58:25.0000000Z,2019-01-07T00:00:04.0000000Z,2019-01-08T00:00:00.0000000Z,2019-01-07T00:00:00.0000000Z,5214,31799.672408729,156.0,-3.4830364851988094,12.131543157226076
2019-01-08,149.01,153.0,146.55,150.64,2019-01-08T23:59:59.0000000Z,2019-01-08T00:01:17.0000000Z,2019-01-09T00:00:00.0000000Z,2019-01-08T00:00:00.0000000Z,5407,40934.228775589,150.66,-1.1012224610180255,1.2126909086505966
2019-01-09,149.56,153.0,147.7,149.05,2019-01-09T23:59:59.0000000Z,2019-01-09T00:00:00.0000000Z,2019-01-10T00:00:00.0000000Z,2019-01-09T00:00:00.0000000Z,4072,36631.210064047,149.01,0.3684232321544023,0.13573567799109662
2019-01-10,126.45,151.1,122.21,149.5,2019-01-10T23:59:53.0000000Z,2019-01-10T00:01:21.0000000Z,2019-01-11T00:00:00.0000000Z,2019-01-10T00:00:00.0000000Z,13072,111154.653326254,149.56,-16.785067699293865,281.73849766987826
2019-01-11,125.93,128.74,121.52,126.42,2019-01-11T23:59:13.0000000Z,2019-01-11T00:00:16.0000000Z,2019-01-12T00:00:00.0000000Z,2019-01-11T00:00:00.0000000Z,7177,61032.044637374005,126.45,-0.41207760982189257,0.16980795651652392
2019-01-12,124.56,127.37,123.37,125.78,2019-01-12T23:54:42.0000000Z,2019-01-12T00:00:07.0000000Z,2019-01-13T00:00:00.0000000Z,2019-01-12T00:00:00.0000000Z,2827,15433.267948158998,125.93,-1.0938669492012387,1.1965449025548254
2019-01-13,115.25,125.52,113.46,124.13,2019-01-13T23:59:35.0000000Z,2019-01-13T00:01:23.0000000Z,2019-01-14T00:00:00.0000000Z,2019-01-13T00:00:00.0000000Z,4848,33514.141340518,124.56,-7.768384564898501,60.34779874815327
2019-01-14,128.33,131.47,115.24,115.42,2019-01-14T23:59:03.0000000Z,2019-01-14T00:00:34.0000000Z,2019-01-15T00:00:00.0000000Z,2019-01-14T00:00:00.0000000Z,6548,58067.997011447005,115.25,10.750138937961218,115.56548718546993
2019-01-15,120.04,130.59,116.68,128.34,2019-01-15T23:59:56.0000000Z,2019-01-15T00:00:13.0000000Z,2019-01-16T00:00:00.0000000Z,2019-01-15T00:00:00.0000000Z,6725,63432.034317034006,128.33,-6.678005068420312,44.595751693847376
2019-01-16,122.14,127.77,119.29,119.98,2019-01-16T23:59:59.0000000Z,2019-01-16T00:00:00.0000000Z,2019-01-17T00:00:00.0000000Z,2019-01-16T00:00:00.0000000Z,5708,43501.041984988,120.04,1.7342907222821502,3.0077643093939423
2019-01-17,122.52,123.9,116.97,122.22,2019-01-17T23:59:56.0000000Z,2019-01-17T00:00:00.0000000Z,2019-01-18T00:00:00.0000000Z,2019-01-17T00:00:00.0000000Z,5541,53842.708176895,122.14,0.3106354169585934,0.0964943622690392
2019-01-18,119.35,122.73,118.22,122.47,2019-01-18T23:58:36.0000000Z,2019-01-18T00:00:57.0000000Z,2019-01-19T00:00:00.0000000Z,2019-01-18T00:00:00.0000000Z,3283,30238.158159479,122.52,-2.6213929179735196,6.871700830401724
2019-01-19,123.09,127.0,118.7,119.62,2019-01-19T23:59:56.0000000Z,2019-01-19T00:00:07.0000000Z,2019-01-20T00:00:00.0000000Z,2019-01-19T00:00:00.0000000Z,4891,34191.202198016,119.35,3.08554423373657,9.520583218344997
2019-01-20,117.48,123.89,115.49,123.02,2019-01-20T23:59:59.0000000Z,2019-01-20T00:00:20.0000000Z,2019-01-21T00:00:00.0000000Z,2019-01-20T00:00:00.0000000Z,4595,31264.351211377998,123.09,-4.664768879178549,21.760068696152697
2019-01-21,115.86,118.24,113.44,117.46,2019-01-21T23:57:49.0000000Z,2019-01-21T00:00:00.0000000Z,2019-01-22T00:00:00.0000000Z,2019-01-21T00:00:00.0000000Z,3999,31172.997580319,117.48,-1.3885540661941143,1.9280823947442087
2019-01-22,118.0,119.98,111.01,115.8,2019-01-22T23:55:26.0000000Z,2019-01-22T00:00:01.0000000Z,2019-01-23T00:00:00.0000000Z,2019-01-22T00:00:00.0000000Z,4870,50272.245895025,115.86,1.8302058797186938,3.3496535621568775
2019-01-23,116.56,118.96,114.91,117.93,2019-01-23T23:57:34.0000000Z,2019-01-23T00:01:35.0000000Z,2019-01-24T00:00:00.0000000Z,2019-01-23T00:00:00.0000000Z,3553,34623.845128089,118.0,-1.227846257871601,1.507606432969294
2019-01-24,116.5,117.17,113.5,116.38,2019-01-24T23:58:06.0000000Z,2019-01-24T00:05:31.0000000Z,2019-01-25T00:00:00.0000000Z,2019-01-24T00:00:00.0000000Z,3335,37460.048073898,116.56,-0.05148888811934427,0.002651105599766351
2019-01-25,114.79,117.12,114.12,116.5,2019-01-25T23:59:58.0000000Z,2019-01-25T00:03:59.0000000Z,2019-01-26T00:00:00.0000000Z,2019-01-25T00:00:00.0000000Z,3714,34355.108927267,116.5,-1.4786900928350555,2.186524390648545
2019-01-26,114.95,117.64,114.57,114.76,2019-01-26T23:58:56.0000000Z,2019-01-26T00:00:03.0000000Z,2019-01-27T00:00:00.0000000Z,2019-01-26T00:00:00.0000000Z,1877,9834.852929038001,114.79,0.13928791317852074,0.01940112275762713
2019-01-27,111.33,115.8,110.32,114.83,2019-01-27T23:59:25.0000000Z,2019-01-27T00:00:28.0000000Z,2019-01-28T00:00:00.0000000Z,2019-01-27T00:00:00.0000000Z,2950,17278.86294305,114.95,-3.199848746857459,10.23903200276525
2019-01-28,105.47,112.14,100.9,111.46,2019-01-28T23:59:49.0000000Z,2019-01-28T00:00:32.0000000Z,2019-01-29T00:00:00.0000000Z,2019-01-28T00:00:00.0000000Z,7770,67875.240862601,111.33,-5.407221145209284,29.238040513198406
2019-01-29,104.1,105.95,102.1,105.49,2019-01-29T23:56:32.0000000Z,2019-01-29T00:00:10.0000000Z,2019-01-30T00:00:00.0000000Z,2019-01-29T00:00:00.0000000Z,6084,43141.450883637,105.47,-1.307457666759948,1.7094455503693673
