time_period_start,price_close,price_high,price_low,price_open,time_close,time_open,time_period_end,time_period_start,trades_count,volume_traded,previous_day_price_close,daily_return_in_percentage,daily_squared_return_in_percentage
2018-12-14,0.28448,0.29614,0.28,0.29559,2018-12-14T23:50:04.8270000Z,2018-12-14T00:00:36.5240000Z,2018-12-15T00:00:00.0000000Z,2018-12-14T00:00:00.0000000Z,2758,6964909.04438897,,,
2018-12-15,0.28121999999999997,0.28756,0.27751,0.2844,2018-12-15T23:54:37.6460000Z,2018-12-15T00:00:18.2260000Z,2018-12-16T00:00:00.0000000Z,2018-12-15T00:00:00.0000000Z,2296,5670156.400120299,0.28448,-1.1525671162870177,1.3284109575461718
2018-12-16,0.28286999999999995,0.29196,0.28125,0.28157,2018-12-16T23:59:10.5010000Z,2018-12-16T00:01:52.7830000Z,2018-12-17T00:00:00.0000000Z,2018-12-16T00:00:00.0000000Z,1330,2190698.35429554,0.28121999999999997,0.5850146983025883,0.34224219723006843
2018-12-17,0.32615,0.33655,0.28188,0.28308,2018-12-17T23:59:15.6340000Z,2018-12-17T00:02:00.3090000Z,2018-12-18T00:00:00.0000000Z,2018-12-17T00:00:00.0000000Z,6390,14349282.53177704,0.28286999999999995,14.23699700964094,202.69208385252506
2018-12-18,0.3504,0.3504,0.3212,0.32615,2018-12-18T23:59:46.1550000Z,2018-12-18T00:00:07.7880000Z,2018-12-19T00:00:00.0000000Z,2018-12-18T00:00:00.0000000Z,4406,11740264.27412929,0.32615,7.171796082013149,51.43465904197915
2018-12-19,0.34698,0.39433,0.34102,0.35023000000000004,2018-12-19T23:59:09.3870000Z,2018-12-19T00:00:01.0550000Z,2018-12-20T00:00:00.0000000Z,2018-12-19T00:00:00.0000000Z,6632,20490985.49237586,0.3504,-0.9808217664054597,0.9620113374547261
2018-12-20,0.37467,0.3888,0.3418,0.3465,2018-12-20T23:58:16.4700000Z,2018-12-20T00:00:12.0350000Z,2018-12-21T00:00:00.0000000Z,2018-12-20T00:00:00.0000000Z,6757,14819344.67526536,0.34698,7.677849714492158,58.94937623832731
2018-12-21,0.35428000000000004,0.38436,0.34926,0.37392,2018-12-21T23:57:59.9130000Z,2018-12-21T00:00:08.9860000Z,2018-12-22T00:00:00.0000000Z,2018-12-21T00:00:00.0000000Z,5939,10715386.53022773,0.37467,-5.595807760172111,31.313064488802414
2018-12-22,0.36,0.36259,0.345,0.35424,2018-12-22T23:59:13.7880000Z,2018-12-22T00:00:14.1530000Z,2018-12-23T00:00:00.0000000Z,2018-12-22T00:00:00.0000000Z,6294,8038122.85883336,0.35428000000000004,1.6016470508773306,2.5652732755840506
2018-12-23,0.36812,0.38499,0.35771,0.3607,2018-12-23T23:59:49.4090000Z,2018-12-23T00:01:48.5670000Z,2018-12-24T00:00:00.0000000Z,2018-12-23T00:00:00.0000000Z,3480,6611607.6114427,0.36,2.2304940520500582,4.975103716230688
2018-12-24,0.40326,0.452,0.36812,0.36812,2018-12-24T23:59:57.0710000Z,2018-12-24T00:00:43.8020000Z,2018-12-25T00:00:00.0000000Z,2018-12-24T00:00:00.0000000Z,12567,24322476.64429051,0.36812,9.117254323927337,83.12432640717174
2018-12-25,0.37916,0.4056,0.36313,0.40326999999999996,2018-12-25T23:58:47.9490000Z,2018-12-25T00:00:14.0620000Z,2018-12-26T00:00:00.0000000Z,2018-12-25T00:00:00.0000000Z,8038,18160316.98438919,0.40326,-6.162323562508876,37.97423168905208
2018-12-26,0.37564000000000003,0.39102,0.35601,0.37829,2018-12-26T23:58:40.9360000Z,2018-12-26T00:01:09.3630000Z,2018-12-27T00:00:00.0000000Z,2018-12-26T00:00:00.0000000Z,5252,11358056.16765207,0.37916,-0.9327041648427903,0.8699370591150869
2018-12-27,0.33579000000000003,0.37686,0.32863000000000003,0.37564000000000003,2018-12-27T23:59:50.8200000Z,2018-12-27T00:00:04.0690000Z,2018-12-28T00:00:00.0000000Z,2018-12-27T00:00:00.0000000Z,4737,10458883.98887721,0.37564000000000003,-11.214527336712699,125.76562338587642
2018-12-28,0.3748,0.38024,0.33298,0.33601,2018-12-28T23:59:55.4650000Z,2018-12-28T00:00:29.8430000Z,2018-12-29T00:00:00.0000000Z,2018-12-28T00:00:00.0000000Z,6894,13970906.09906376,0.33579000000000003,10.990658579498124,120.79457601109571
2018-12-29,0.35875,0.38374,0.35601,0.37468,2018-12-29T23:59:58.6950000Z,2018-12-29T00:00:04.1320000Z,2018-12-30T00:00:00.0000000Z,2018-12-29T00:00:00.0000000Z,5085,9812720.5911739,0.3748,-4.376678329043626,19.155313195920108
2018-12-30,0.36759000000000003,0.3691,0.35141999999999995,0.35875999999999997,2018-12-30T23:59:41.8960000Z,2018-12-30T00:00:10.2920000Z,2018-12-31T00:00:00.0000000Z,2018-12-30T00:00:00.0000000Z,4129,7371710.45871083,0.35875,2.43424195556341,5.925533898225174
2018-12-31,0.34785,0.3728,0.34376,0.36776,2018-12-31T23:59:53.9420000Z,2018-12-31T00:00:03.4650000Z,2019-01-01T00:00:00.0000000Z,2018-12-31T00:00:00.0000000Z,4403,9335300.51760921,0.36759000000000003,-5.519683425981459,30.466905123054413
2019-01-01,0.3632,0.36375,0.34401,0.34718000000000004,2019-01-01T23:59:35.6940000Z,2019-01-01T00:01:43.1590000Z,2019-01-02T00:00:00.0000000Z,2019-01-01T00:00:00.0000000Z,3662,8144320.93691613,0.34785,4.318229435748777,18.647105459767204
2019-01-02,0.3716,0.37746,0.35629,0.36379,2019-01-02T23:59:35.0640000Z,2019-01-02T00:00:23.4770000Z,2019-01-03T00:00:00.0000000Z,2019-01-02T00:00:00.0000000Z,4552,10136606.66977367,0.3632,2.286436021254523,5.227789679290214
2019-01-03,0.35416,0.37148000000000003,0.34922,0.37145,2019-01-03T23:58:09.1250000Z,2019-01-03T00:01:04.4790000Z,2019-01-04T00:00:00.0000000Z,2019-01-03T00:00:00.0000000Z,4375,7811771.92500837,0.3716,-4.8069218515797925,23.1064976871953
2019-01-04,0.3563,0.36045,0.34613,0.35408,2019-01-04T23:59:57.6360000Z,2019-01-04T00:00:06.3500000Z,2019-01-05T00:00:00.0000000Z,2019-01-04T00:00:00.0000000Z,3557,5278051.70463329,0.35416,0.6024284187904794,0.3629199997663972
2019-01-05,0.35109,0.36159,0.34724,0.3563,2019-01-05T23:59:08.4240000Z,2019-01-05T00:00:01.8750000Z,2019-01-06T00:00:00.0000000Z,2019-01-05T00:00:00.0000000Z,3422,5269560.89139601,0.3563,-1.4730471757005814,2.1698679818394595
2019-01-06,0.36491999999999997,0.369,0.34700000000000003,0.35070999999999997,2019-01-06T23:59:51.1160000Z,2019-01-06T00:01:08.9760000Z,2019-01-07T00:00:00.0000000Z,2019-01-06T00:00:00.0000000Z,4089,8544121.02307468,0.35109,3.8635550622489134,14.927057719029206
2019-01-07,0.36277,0.376,0.35803,0.36491999999999997,2019-01-07T23:59:21.0440000Z,2019-01-07T00:00:08.3370000Z,2019-01-08T00:00:00.0000000Z,2019-01-07T00:00:00.0000000Z,4360,9176780.13303794,0.36491999999999997,-0.5909126842745138,0.34917780043651125
2019-01-08,0.36412,0.371,0.358,0.36264,2019-01-08T23:58:42.4960000Z,2019-01-08T00:01:12.0930000Z,2019-01-09T00:00:00.0000000Z,2019-01-08T00:00:00.0000000Z,3000,6870488.57534713,0.36277,0.37144590025595114,0.13797205681695401
2019-01-09,0.36776,0.37145,0.3589,0.36389,2019-01-09T23:59:41.1140000Z,2019-01-09T00:00:17.4450000Z,2019-01-10T00:00:00.0000000Z,2019-01-09T00:00:00.0000000Z,2639,7095665.53558246,0.36412,0.9947067860884617,0.9894415902904368
2019-01-10,0.32791,0.3822,0.31676,0.36775,2019-01-10T23:58:10.2140000Z,2019-01-10T00:00:26.1630000Z,2019-01-11T00:00:00.0000000Z,2019-01-10T00:00:00.0000000Z,9063,27517711.72681362,0.36776,-11.4691371009622,131.54110584066763
2019-01-11,0.32913000000000003,0.33562,0.32244,0.32799999999999996,2019-01-11T23:58:43.7050000Z,2019-01-11T00:00:21.5660000Z,2019-01-12T00:00:00.0000000Z,2019-01-11T00:00:00.0000000Z,3495,7586054.44655486,0.32791,0.37136290091588364,0.13791040417666042
2019-01-12,0.32839,0.33521,0.32448,0.32873,2019-01-12T23:59:32.6660000Z,2019-01-12T00:00:10.7600000Z,2019-01-13T00:00:00.0000000Z,2019-01-12T00:00:00.0000000Z,1423,3062333.89509368,0.32913000000000003,-0.22508830527820933,0.05066474517301636
2019-01-13,0.31415,0.33196,0.31099,0.32807,2019-01-13T23:55:51.0890000Z,2019-01-13T00:02:15.1200000Z,2019-01-14T00:00:00.0000000Z,2019-01-13T00:00:00.0000000Z,2540,7113825.06441188,0.32839,-4.43313475957714,19.652683796571065
2019-01-14,0.33197,0.33862,0.31432,0.31432,2019-01-14T23:48:41.2110000Z,2019-01-14T00:00:07.4710000Z,2019-01-15T00:00:00.0000000Z,2019-01-14T00:00:00.0000000Z,3572,9246900.58437644,0.31415,5.517402453890807,30.441729838200303
2019-01-15,0.32415,0.335,0.3195,0.33207,2019-01-15T23:57:03.9430000Z,2019-01-15T00:02:06.1230000Z,2019-01-16T00:00:00.0000000Z,2019-01-15T00:00:00.0000000Z,2634,7039765.65339045,0.33197,-2.3838231766859286,5.682612937704992
2019-01-16,0.32789,0.33425,0.32277,0.324,2019-01-16T23:53:18.0630000Z,2019-01-16T00:00:43.8530000Z,2019-01-17T00:00:00.0000000Z,2019-01-16T00:00:00.0000000Z,2355,6962021.13537041,0.32415,1.1471814661776492,1.3160253163415008
2019-01-17,0.32686,0.3297,0.32099,0.3274,2019-01-17T23:59:54.6980000Z,2019-01-17T00:00:05.9010000Z,2019-01-18T00:00:00.0000000Z,2019-01-17T00:00:00.0000000Z,1714,4725953.29166652,0.32789,-0.3146241617869361,0.09898836318013213
2019-01-18,0.32139,0.32753000000000004,0.31744,0.32686,2019-01-18T23:58:35.1660000Z,2019-01-18T00:01:20.7990000Z,2019-01-19T00:00:00.0000000Z,2019-01-18T00:00:00.0000000Z,1615,5295916.55938543,0.32686,-1.6876605722335292,2.848198207071603
2019-01-19,0.32842,0.33531,0.32085,0.32156,2019-01-19T23:42:49.4530000Z,2019-01-19T00:00:12.4960000Z,2019-01-20T00:00:00.0000000Z,2019-01-19T00:00:00.0000000Z,2337,5641007.78954107,0.32139,2.1637938121114697,4.682003661331886
2019-01-20,0.31684,0.33,0.31,0.32823,2019-01-20T23:59:44.1570000Z,2019-01-20T00:00:26.7750000Z,2019-01-21T00:00:00.0000000Z,2019-01-20T00:00:00.0000000Z,2543,5959472.39302349,0.32842,-3.5896362467612297,12.885488384062048
2019-01-21,0.31790999999999997,0.32179,0.31315,0.31684,2019-01-21T23:57:59.5200000Z,2019-01-21T00:00:03.9250000Z,2019-01-22T00:00:00.0000000Z,2019-01-21T00:00:00.0000000Z,1504,2444188.06132085,0.31684,0.33714092587753264,0.11366400390155995
2019-01-22,0.31799,0.32292,0.30463,0.31794,2019-01-22T23:45:36.7310000Z,2019-01-22T00:02:58.3840000Z,2019-01-23T00:00:00.0000000Z,2019-01-22T00:00:00.0000000Z,2353,5974883.62055278,0.31790999999999997,0.025161188998912287,0.0006330854318389847
2019-01-23,0.31458,0.31987,0.31251,0.31794,2019-01-23T23:58:11.3510000Z,2019-01-23T00:21:08.0460000Z,2019-01-24T00:00:00.0000000Z,2019-01-23T00:00:00.0000000Z,1307,4255791.03156996,0.31799,-1.0781519932346884,1.1624117205159314
2019-01-24,0.31519,0.31844,0.3123,0.31458,2019-01-24T23:57:46.0390000Z,2019-01-24T00:00:20.4340000Z,2019-01-25T00:00:00.0000000Z,2019-01-24T00:00:00.0000000Z,1104,3233352.15662751,0.31458,0.19372157796260225,0.03752804976832058
2019-01-25,0.31344,0.317,0.30971,0.31599,2019-01-25T23:40:09.7310000Z,2019-01-25T00:01:51.9740000Z,2019-01-26T00:00:00.0000000Z,2019-01-25T00:00:00.0000000Z,1273,4538113.69103604,0.31519,-0.5567677395891923,0.3099903158472587
2019-01-26,0.31156999999999996,0.31801999999999997,0.31114,0.31344,2019-01-26T23:45:14.1060000Z,2019-01-26T00:16:29.5380000Z,2019-01-27T00:00:00.0000000Z,2019-01-26T00:00:00.0000000Z,1270,3585498.03762388,0.31344,-0.5983922113154572,0.35807323856300277
2019-01-27,0.305,0.31269,0.302,0.31148000000000003,2019-01-27T23:59:29.9000000Z,2019-01-27T00:04:23.7340000Z,2019-01-28T00:00:00.0000000Z,2019-01-27T00:00:00.0000000Z,1292,2701222.2720491,0.31156999999999996,-2.13122554756644,4.542122334599871
2019-01-28,0.2926,0.30564,0.27735,0.305,2019-01-28T23:58:58.6840000Z,2019-01-28T00:06:26.4460000Z,2019-01-29T00:00:00.0000000Z,2019-01-28T00:00:00.0000000Z,4291,12238573.69255464,0.305,-4.150528802138753,17.226889337383355
2019-01-29,0.28558,0.2942,0.28055,0.2926,2019-01-29T23:55:26.8750000Z,2019-01-29T00:01:01.9320000Z,2019-01-30T00:00:00.0000000Z,2019-01-29T00:00:00.0000000Z,2431,7455456.00831859,0.2926,-2.428428858387499,5.897266720249212
2019-01-30,0.3188,0.3239,0.28285,0.28552,2019-01-30T23:59:10.6080000Z,2019-01-30T00:00:08.8020000Z,2019-01-31T00:00:00.0000000Z,2019-01-30T00:00:00.0000000Z,6592,20533669.65260664,0.28558,11.004174691391079,121.09186063865194
2019-01-31,0.30649,0.33376,0.30155,0.31924,2019-01-31T23:48:03.2860000Z,2019-01-31T00:00:41.4960000Z,2019-02-01T00:00:00.0000000Z,2019-01-31T00:00:00.0000000Z,5331,15463576.742864199,0.3188,-3.937881849945346,15.506913464128981
