time_period_start,price_close,price_high,price_low,price_open,time_close,time_open,time_period_end,time_period_start,trades_count,volume_traded,previous_day_price_close,daily_return_in_percentage,daily_squared_return_in_percentage
2018-12-14,0.0005635,0.000579,0.0005471,0.0005586,2018-12-14T23:59:58.1250000Z,2018-12-14T00:00:03.4170000Z,2018-12-15T00:00:00.0000000Z,2018-12-14T00:00:00.0000000Z,37033,2978602.76,,,
2018-12-15,0.0005866000000000001,0.0005966,0.0005593,0.0005635,2018-12-15T23:59:58.8090000Z,2018-12-15T00:00:13.5600000Z,2018-12-16T00:00:00.0000000Z,2018-12-15T00:00:00.0000000Z,40950,2733420.84,0.0005635,4.017582306352008,16.14096758831272
2018-12-16,0.0005901,0.0006022,0.000583,0.0005865,2018-12-16T23:59:56.2640000Z,2018-12-16T00:00:00.5860000Z,2018-12-17T00:00:00.0000000Z,2018-12-16T00:00:00.0000000Z,35864,2634174.9,0.0005866000000000001,0.5948857519772588,0.35388905790554864
2018-12-17,0.0006749,0.000696,0.0005874,0.0005896,2018-12-17T23:59:59.3040000Z,2018-12-17T00:00:03.7250000Z,2018-12-18T00:00:00.0000000Z,2018-12-17T00:00:00.0000000Z,100337,7598281.29,0.0005901,13.427251768623716,180.2910900580087
2018-12-18,0.0007164,0.0007523,0.0006450000000000001,0.000675,2018-12-18T23:59:59.5250000Z,2018-12-18T00:00:00.1530000Z,2018-12-19T00:00:00.0000000Z,2018-12-18T00:00:00.0000000Z,145932,12755888.01,0.0006749,5.967413843719616,35.610027982216515
2018-12-19,0.0006632999999999999,0.0007258999999999999,0.0006612,0.0007162999999999999,2018-12-19T23:59:56.8780000Z,2018-12-19T00:00:00.0170000Z,2018-12-20T00:00:00.0000000Z,2018-12-19T00:00:00.0000000Z,125321,9546364.91,0.0007164,-7.701129365504666,59.307393504238306
2018-12-20,0.0006644999999999999,0.0006846,0.000647,0.0006635,2018-12-20T23:59:58.3930000Z,2018-12-20T00:00:00.1230000Z,2018-12-21T00:00:00.0000000Z,2018-12-20T00:00:00.0000000Z,103582,7537876.61,0.0006632999999999999,0.18075016217897755,0.03267062112772669
2018-12-21,0.0006728,0.0006822,0.0006457,0.0006641,2018-12-21T23:59:56.3530000Z,2018-12-21T00:00:00.8410000Z,2018-12-22T00:00:00.0000000Z,2018-12-21T00:00:00.0000000Z,91206,6536909.21,0.0006644999999999999,1.24132305054383,1.5408829158114399
2018-12-22,0.0006526,0.0006734,0.0006451,0.0006724,2018-12-22T23:59:59.1510000Z,2018-12-22T00:00:02.1630000Z,2018-12-23T00:00:00.0000000Z,2018-12-22T00:00:00.0000000Z,46256,2837233.98,0.0006728,-3.048372449951753,9.292574593624852
2018-12-23,0.0007063,0.0007318,0.0006485,0.0006526,2018-12-23T23:59:56.4750000Z,2018-12-23T00:00:00.1540000Z,2018-12-24T00:00:00.0000000Z,2018-12-23T00:00:00.0000000Z,78733,5033735.24,0.0006526,7.907569225565592,62.52965105711201
2018-12-24,0.0006849,0.0007357,0.0006812000000000001,0.0007067,2018-12-24T23:59:57.2680000Z,2018-12-24T00:00:00.1300000Z,2018-12-25T00:00:00.0000000Z,2018-12-24T00:00:00.0000000Z,109577,6995156.25,0.0007063,-3.076723421101679,9.46622700995562
2018-12-25,0.0006621,0.0006931,0.0006451,0.0006835,2018-12-25T23:59:55.3230000Z,2018-12-25T00:00:00.2710000Z,2018-12-26T00:00:00.0000000Z,2018-12-25T00:00:00.0000000Z,77838,4168996.12,0.0006849,-3.3856240273059335,11.462450054271248
2018-12-26,0.000674,0.0006939,0.0006556,0.0006616,2018-12-26T23:59:54.1740000Z,2018-12-26T00:00:00.2310000Z,2018-12-27T00:00:00.0000000Z,2018-12-26T00:00:00.0000000Z,66073,3479334.31,0.0006621,1.781350898150702,3.1732110223423127
2018-12-27,0.0006348,0.0006778,0.0006297999999999999,0.0006739,2018-12-27T23:59:58.6940000Z,2018-12-27T00:00:02.4540000Z,2018-12-28T00:00:00.0000000Z,2018-12-27T00:00:00.0000000Z,58833,3126308.74,0.000674,-5.992012226005361,35.90421051659772
2018-12-28,0.0006772999999999999,0.0006887000000000001,0.00062,0.0006346,2018-12-28T23:59:59.7890000Z,2018-12-28T00:00:00.4210000Z,2018-12-29T00:00:00.0000000Z,2018-12-28T00:00:00.0000000Z,74984,4154314.87,0.0006348,6.480431756860394,41.99599575532469
2018-12-29,0.0006896,0.0007087999999999999,0.0006666,0.0006774,2018-12-29T23:59:59.0700000Z,2018-12-29T00:00:02.1100000Z,2018-12-30T00:00:00.0000000Z,2018-12-29T00:00:00.0000000Z,59537,3058363.39,0.0006772999999999999,1.7997413128625794,3.239068793224321
2018-12-30,0.0006929999999999999,0.0006974,0.0006707999999999999,0.0006899,2018-12-30T23:59:50.9820000Z,2018-12-30T00:00:00.0870000Z,2018-12-31T00:00:00.0000000Z,2018-12-30T00:00:00.0000000Z,42089,1896490.38,0.0006896,0.49182798404192596,0.24189476588674497
2018-12-31,0.0006845,0.000695,0.0006584,0.0006932,2018-12-31T23:59:45.2550000Z,2018-12-31T00:00:03.2190000Z,2019-01-01T00:00:00.0000000Z,2018-12-31T00:00:00.0000000Z,42386,1929464.52,0.0006929999999999999,-1.2341354461399057,1.523090299418944
2019-01-01,0.0006897,0.0007065,0.0006767,0.0006846,2019-01-01T23:59:55.3630000Z,2019-01-01T00:00:01.2830000Z,2019-01-02T00:00:00.0000000Z,2019-01-01T00:00:00.0000000Z,41070,2059267.79,0.0006845,0.7568075708741517,0.5727576993324343
2019-01-02,0.0007304999999999999,0.0007406000000000001,0.0006864,0.0006899,2019-01-02T23:59:53.7930000Z,2019-01-02T00:00:05.1930000Z,2019-01-03T00:00:00.0000000Z,2019-01-02T00:00:00.0000000Z,53130,2786812.12,0.0006897,5.7472510753508566,33.03089492312158
2019-01-03,0.0006997,0.0007312999999999999,0.0006872000000000001,0.0007304,2019-01-03T23:59:59.3890000Z,2019-01-03T00:00:05.6110000Z,2019-01-04T00:00:00.0000000Z,2019-01-03T00:00:00.0000000Z,44710,2533920.55,0.0007304999999999999,-4.307755943890257,18.556761272121836
2019-01-04,0.000705,0.0007199,0.0006892000000000001,0.0006997,2019-01-04T23:59:58.7390000Z,2019-01-04T00:00:00.3010000Z,2019-01-05T00:00:00.0000000Z,2019-01-04T00:00:00.0000000Z,45469,2498944.63,0.0006997,0.7546131060417238,0.5694409398099379
2019-01-05,0.0007026,0.0007165,0.0006957,0.0007049,2019-01-05T23:59:59.6410000Z,2019-01-05T00:00:05.9290000Z,2019-01-06T00:00:00.0000000Z,2019-01-05T00:00:00.0000000Z,41577,2197796.6,0.000705,-0.341006298054225,0.11628529531264693
2019-01-06,0.0007044,0.0007205,0.0006907,0.0007026,2019-01-06T23:59:57.6580000Z,2019-01-06T00:00:02.8280000Z,2019-01-07T00:00:00.0000000Z,2019-01-06T00:00:00.0000000Z,46189,2628541.67,0.0007026,0.2558636790324975,0.06546622224804491
