time_period_start,price_close,price_high,price_low,price_open,time_close,time_open,time_period_end,time_period_start,trades_count,volume_traded,previous_day_price_close,daily_return_in_percentage,daily_squared_return_in_percentage
2018-12-14,23.767,24.109,22.844,23.469,2018-12-14T23:59:38.0000000Z,2018-12-14T00:00:03.0000000Z,2018-12-15T00:00:00.0000000Z,2018-12-14T00:00:00.0000000Z,8291,163323.15567829,,,
2018-12-15,24.13,24.6,23.427,23.748,2018-12-15T23:58:57.0000000Z,2018-12-15T00:00:03.0000000Z,2018-12-16T00:00:00.0000000Z,2018-12-15T00:00:00.0000000Z,7976,137244.45900524,23.767,1.5157815737711022,2.2975937793839996
2018-12-16,26.118000000000002,27.581,24.075,24.081999999999997,2018-12-16T23:59:21.0000000Z,2018-12-16T00:00:03.0000000Z,2018-12-17T00:00:00.0000000Z,2018-12-16T00:00:00.0000000Z,18974,420751.90491481,24.13,7.9168852161275005,62.67707152533818
2018-12-17,29.88,31.430999999999997,25.991,26.118000000000002,2018-12-17T23:59:54.0000000Z,2018-12-17T00:00:03.0000000Z,2018-12-18T00:00:00.0000000Z,2018-12-17T00:00:00.0000000Z,22167,539264.03647833,26.118000000000002,13.456462846640083,181.07639234300493
2018-12-18,30.968000000000004,31.149,28.639,29.85,2018-12-18T23:59:54.0000000Z,2018-12-18T00:00:03.0000000Z,2018-12-19T00:00:00.0000000Z,2018-12-18T00:00:00.0000000Z,11785,244460.0295891,29.88,3.576505301073052,12.791390168603641
2018-12-19,29.945,33.034,29.628,30.968000000000004,2018-12-19T23:59:28.0000000Z,2018-12-19T00:00:03.0000000Z,2018-12-20T00:00:00.0000000Z,2018-12-19T00:00:00.0000000Z,17312,345586.91957582,30.968000000000004,-3.359204755892131,11.284256592008314
2018-12-20,33.543,34.259,29.695999999999998,29.923000000000002,2018-12-20T23:59:30.0000000Z,2018-12-20T00:00:02.0000000Z,2018-12-21T00:00:00.0000000Z,2018-12-20T00:00:00.0000000Z,17116,403544.99077311,29.945,11.346583211691508,128.74495057983958
2018-12-21,31.305,34.2,30.643,33.5,2018-12-21T23:59:48.0000000Z,2018-12-21T00:00:04.0000000Z,2018-12-22T00:00:00.0000000Z,2018-12-21T00:00:00.0000000Z,13159,231534.45909425,33.543,-6.905036863606684,47.67953408776723
2018-12-22,32.823,32.9,30.728,31.353,2018-12-22T23:59:13.0000000Z,2018-12-22T00:00:04.0000000Z,2018-12-23T00:00:00.0000000Z,2018-12-22T00:00:00.0000000Z,7801,137504.63473203,31.305,4.735165996548885,22.42179701487279
2018-12-23,34.124,34.998000000000005,32.663000000000004,32.795,2018-12-23T23:55:39.0000000Z,2018-12-23T00:00:04.0000000Z,2018-12-24T00:00:00.0000000Z,2018-12-23T00:00:00.0000000Z,13204,213825.17502476,32.823,3.8871459883685677,15.10990393488985
2018-12-24,33.876,37.687,33.33,34.16,2018-12-24T23:59:39.0000000Z,2018-12-24T00:00:05.0000000Z,2018-12-25T00:00:00.0000000Z,2018-12-24T00:00:00.0000000Z,17525,298376.66667259,34.124,-0.7294149987095988,0.532046240342524
2018-12-25,31.916999999999998,33.919000000000004,30.676,33.789,2018-12-25T23:59:21.0000000Z,2018-12-25T00:00:00.0000000Z,2018-12-26T00:00:00.0000000Z,2018-12-25T00:00:00.0000000Z,11366,198502.2142354,33.876,-5.9568015857013545,35.48348513141417
2018-12-26,31.531,33.056999999999995,29.749000000000002,31.899,2018-12-26T23:58:03.0000000Z,2018-12-26T00:00:00.0000000Z,2018-12-27T00:00:00.0000000Z,2018-12-26T00:00:00.0000000Z,10316,177332.60834866,31.916999999999998,-1.2167594322108233,1.480503515874005
2018-12-27,28.688000000000002,32.207,28.22,31.487,2018-12-27T23:56:55.0000000Z,2018-12-27T00:00:30.0000000Z,2018-12-28T00:00:00.0000000Z,2018-12-27T00:00:00.0000000Z,10262,156884.80144209,31.531,-9.449227201745325,89.28789471020379
2018-12-28,33.466,34.95,28.641,28.739,2018-12-28T23:59:51.0000000Z,2018-12-28T00:00:32.0000000Z,2018-12-29T00:00:00.0000000Z,2018-12-28T00:00:00.0000000Z,14062,234537.81074004,28.688000000000002,15.405108120960476,237.3173562184824
2018-12-29,31.9,34.671,31.454,33.417,2018-12-29T23:59:55.0000000Z,2018-12-29T00:00:05.0000000Z,2018-12-30T00:00:00.0000000Z,2018-12-29T00:00:00.0000000Z,10705,169574.52042591,33.466,-4.792398828158317,22.967086528133215
2018-12-30,32.872,33.176,31.3,31.816,2018-12-30T23:54:51.0000000Z,2018-12-30T00:00:00.0000000Z,2018-12-31T00:00:00.0000000Z,2018-12-30T00:00:00.0000000Z,7623,125156.53391341,31.9,3.00152217903098,9.009135391214881
2018-12-31,30.961,32.937,30.557,32.821999999999996,2018-12-31T23:59:34.0000000Z,2018-12-31T00:00:03.0000000Z,2019-01-01T00:00:00.0000000Z,2018-12-31T00:00:00.0000000Z,6951,89757.53943255,32.872,-5.989288363960554,35.87157510667329
2019-01-01,32.94,33.339,30.73,30.995,2019-01-01T23:59:59.0000000Z,2019-01-01T00:00:23.0000000Z,2019-01-02T00:00:00.0000000Z,2019-01-01T00:00:00.0000000Z,7294,103215.19644985,30.961,6.195937680799091,38.38964374434602
2019-01-02,34.289,35.0,32.589,32.94,2019-01-02T23:59:47.0000000Z,2019-01-02T00:00:00.0000000Z,2019-01-03T00:00:00.0000000Z,2019-01-02T00:00:00.0000000Z,8382,102844.58802343,32.94,4.013687827879675,16.109689979669465
2019-01-03,32.75,34.427,32.0,34.34,2019-01-03T23:59:59.0000000Z,2019-01-03T00:00:02.0000000Z,2019-01-04T00:00:00.0000000Z,2019-01-03T00:00:00.0000000Z,6025,87700.60344443,34.289,-4.592164094703,21.08797107267942
2019-01-04,33.135,33.888000000000005,32.0,32.748000000000005,2019-01-04T23:59:58.0000000Z,2019-01-04T00:00:04.0000000Z,2019-01-05T00:00:00.0000000Z,2019-01-04T00:00:00.0000000Z,7252,99562.75743696,32.75,1.1687163458929284,1.365897897157319
2019-01-05,35.61,37.452,33.135999999999996,33.137,2019-01-05T23:59:13.0000000Z,2019-01-05T00:00:03.0000000Z,2019-01-06T00:00:00.0000000Z,2019-01-05T00:00:00.0000000Z,18813,304606.85959752,33.135,7.203637174949629,51.89238854831627
2019-01-06,40.079,41.4,35.221,35.614000000000004,2019-01-06T23:59:59.0000000Z,2019-01-06T00:00:03.0000000Z,2019-01-07T00:00:00.0000000Z,2019-01-06T00:00:00.0000000Z,27891,547288.48294698,35.61,11.822600907586356,139.77389222006173
2019-01-07,38.650999999999996,40.972,38.222,40.079,2019-01-07T23:58:57.0000000Z,2019-01-07T00:00:03.0000000Z,2019-01-08T00:00:00.0000000Z,2019-01-07T00:00:00.0000000Z,8190,154268.48574789,40.079,-3.6279858445609214,13.162281288334423
2019-01-08,40.159,42.229,38.482,38.650999999999996,2019-01-08T23:59:28.0000000Z,2019-01-08T00:00:03.0000000Z,2019-01-09T00:00:00.0000000Z,2019-01-08T00:00:00.0000000Z,16881,307976.79516741,38.650999999999996,3.8273926755106658,14.648934692552693
2019-01-09,39.329,41.3,39.1,40.155,2019-01-09T23:59:59.0000000Z,2019-01-09T00:00:03.0000000Z,2019-01-10T00:00:00.0000000Z,2019-01-09T00:00:00.0000000Z,12246,182557.81333601,40.159,-2.0884414438121723,4.361587664232271
2019-01-10,34.016,40.109,32.732,39.329,2019-01-10T23:59:45.0000000Z,2019-01-10T00:00:03.0000000Z,2019-01-11T00:00:00.0000000Z,2019-01-10T00:00:00.0000000Z,21371,360297.83145889,39.329,-14.513115807738819,210.63053044883839
2019-01-11,32.473,34.398,31.642,33.98,2019-01-11T23:59:59.0000000Z,2019-01-11T00:00:03.0000000Z,2019-01-12T00:00:00.0000000Z,2019-01-11T00:00:00.0000000Z,11082,171729.26363621,34.016,-4.642202733461742,21.55004621855967
