time_period_start,price_close,price_high,price_low,price_open,time_close,time_open,time_period_end,time_period_start,trades_count,volume_traded,previous_day_price_close,daily_return_in_percentage,daily_squared_return_in_percentage
2018-12-14,8.78e-06,8.900000000000001e-06,8.67e-06,8.81e-06,2018-12-14T23:59:40.6330000Z,2018-12-14T00:00:08.3090000Z,2018-12-15T00:00:00.0000000Z,2018-12-14T00:00:00.0000000Z,13350,60492959.0,,,
2018-12-15,8.75e-06,8.84e-06,8.65e-06,8.78e-06,2018-12-15T23:59:56.7540000Z,2018-12-15T00:00:10.4430000Z,2018-12-16T00:00:00.0000000Z,2018-12-15T00:00:00.0000000Z,10888,55132149.0,8.78e-06,-0.34227072775028233,0.11714925107470789
2018-12-16,8.98e-06,9.07e-06,8.73e-06,8.75e-06,2018-12-16T23:59:45.0370000Z,2018-12-16T00:00:05.2360000Z,2018-12-17T00:00:00.0000000Z,2018-12-16T00:00:00.0000000Z,16664,74231038.0,8.75e-06,2.594618194458498,6.7320435750150756
2018-12-17,9.24e-06,9.43e-06,8.92e-06,8.99e-06,2018-12-17T23:59:57.2750000Z,2018-12-17T00:00:13.7020000Z,2018-12-18T00:00:00.0000000Z,2018-12-17T00:00:00.0000000Z,30306,129409227.0,8.98e-06,2.854200333948498,8.146459546311716
2018-12-18,9.4e-06,9.48e-06,9.1e-06,9.25e-06,2018-12-18T23:59:59.7880000Z,2018-12-18T00:00:04.7270000Z,2018-12-19T00:00:00.0000000Z,2018-12-18T00:00:00.0000000Z,28674,123322534.0,9.24e-06,1.7167803622365696,2.947334812161127
2018-12-19,9.19e-06,9.800000000000001e-06,9.16e-06,9.4e-06,2018-12-19T23:59:57.5020000Z,2018-12-19T00:00:01.4140000Z,2018-12-20T00:00:00.0000000Z,2018-12-19T00:00:00.0000000Z,51179,198652090.0,9.4e-06,-2.2593752908361964,5.1047767048411465
2018-12-20,9.56e-06,9.67e-06,9.13e-06,9.2e-06,2018-12-20T23:59:59.9010000Z,2018-12-20T00:00:04.1710000Z,2018-12-21T00:00:00.0000000Z,2018-12-20T00:00:00.0000000Z,41495,159815565.0,9.19e-06,3.947179069571405,15.58022260726258
2018-12-21,1.05e-05,1.108e-05,9.47e-06,9.56e-06,2018-12-21T23:59:56.9150000Z,2018-12-21T00:00:00.1860000Z,2018-12-22T00:00:00.0000000Z,2018-12-21T00:00:00.0000000Z,92713,343416178.0,9.56e-06,9.378753010016716,87.96100802289762
2018-12-22,1.05e-05,1.066e-05,1.002e-05,1.049e-05,2018-12-22T23:59:58.2450000Z,2018-12-22T00:00:00.3910000Z,2018-12-23T00:00:00.0000000Z,2018-12-22T00:00:00.0000000Z,34921,114220942.0,1.05e-05,0.0,0.0
2018-12-23,1.112e-05,1.131e-05,1.046e-05,1.05e-05,2018-12-23T23:59:32.5570000Z,2018-12-23T00:00:03.3930000Z,2018-12-24T00:00:00.0000000Z,2018-12-23T00:00:00.0000000Z,51459,163420155.0,1.05e-05,5.737003165895871,32.91320532549925
2018-12-24,1.123e-05,1.174e-05,1.09e-05,1.111e-05,2018-12-24T23:59:59.2270000Z,2018-12-24T00:00:01.0130000Z,2018-12-25T00:00:00.0000000Z,2018-12-24T00:00:00.0000000Z,64221,239081284.0,1.112e-05,0.9843479927916121,0.9689409709128757
2018-12-25,1.096e-05,1.126e-05,1.036e-05,1.123e-05,2018-12-25T23:59:59.7350000Z,2018-12-25T00:00:03.2150000Z,2018-12-26T00:00:00.0000000Z,2018-12-25T00:00:00.0000000Z,44676,148708957.0,1.123e-05,-2.433648723048343,5.922646107194829
2018-12-26,1.074e-05,1.117e-05,1.038e-05,1.098e-05,2018-12-26T23:59:41.5460000Z,2018-12-26T00:00:02.0690000Z,2018-12-27T00:00:00.0000000Z,2018-12-26T00:00:00.0000000Z,36830,133916061.0,1.096e-05,-2.0277192439150937,4.111645332143599
2018-12-27,1.012e-05,1.082e-05,1.002e-05,1.074e-05,2018-12-27T23:59:44.3400000Z,2018-12-27T00:00:12.9910000Z,2018-12-28T00:00:00.0000000Z,2018-12-27T00:00:00.0000000Z,27993,104439543.0,1.074e-05,-5.94614252213983,35.35661089359942
2018-12-28,1.07e-05,1.09e-05,9.96e-06,1.013e-05,2018-12-28T23:59:55.6680000Z,2018-12-28T00:00:00.9120000Z,2018-12-29T00:00:00.0000000Z,2018-12-28T00:00:00.0000000Z,31720,125378698.0,1.012e-05,5.573007760854054,31.058415502539518
2018-12-29,1.096e-05,1.138e-05,1.058e-05,1.07e-05,2018-12-29T23:59:59.1100000Z,2018-12-29T00:00:04.7210000Z,2018-12-30T00:00:00.0000000Z,2018-12-29T00:00:00.0000000Z,42017,154363392.0,1.07e-05,2.40085400520087,5.764099954289058
2018-12-30,1.118e-05,1.135e-05,1.075e-05,1.097e-05,2018-12-30T23:59:55.7020000Z,2018-12-30T00:00:01.6330000Z,2018-12-31T00:00:00.0000000Z,2018-12-30T00:00:00.0000000Z,32456,140380123.0,1.096e-05,1.9874186207083255,3.949832773938183
2018-12-31,1.095e-05,1.128e-05,1.082e-05,1.119e-05,2018-12-31T23:59:55.9600000Z,2018-12-31T00:00:06.3210000Z,2019-01-01T00:00:00.0000000Z,2018-12-31T00:00:00.0000000Z,27193,92082880.0,1.118e-05,-2.0787011464442173,4.320998456228503
2019-01-01,1.106e-05,1.121e-05,1.078e-05,1.095e-05,2019-01-01T23:59:59.5250000Z,2019-01-01T00:00:01.6290000Z,2019-01-02T00:00:00.0000000Z,2019-01-01T00:00:00.0000000Z,18144,53723428.0,1.095e-05,0.9995539831678002,0.999108165266615
