time_period_start,price_close,price_high,price_low,price_open,time_close,time_open,time_period_end,time_period_start,trades_count,volume_traded,previous_day_price_close,daily_return_in_percentage,daily_squared_return_in_percentage
2018-12-14,3195.43,3295.5,3136.46,3264.64,2018-12-14T23:59:52.0700000Z,2018-12-14T00:00:12.1960000Z,2018-12-15T00:00:00.0000000Z,2018-12-14T00:00:00.0000000Z,16388,5642.56955481,,,
2018-12-15,3184.06,3241.0,3126.88,3194.4,2018-12-15T23:58:54.1830000Z,2018-12-15T00:00:22.8260000Z,2018-12-16T00:00:00.0000000Z,2018-12-15T00:00:00.0000000Z,8258,3230.01335323,3195.43,-0.356455203753292,0.1270603122828009
2018-12-16,3193.0,3263.05,3175.0,3182.78,2018-12-16T23:59:49.1650000Z,2018-12-16T00:00:06.7030000Z,2018-12-17T00:00:00.0000000Z,2018-12-16T00:00:00.0000000Z,4522,1492.4846661410002,3184.06,0.2803801706951603,0.07861304011904723
2018-12-17,3502.84,3584.99,3183.07,3193.0,2018-12-17T23:59:35.2690000Z,2018-12-17T00:00:03.8820000Z,2018-12-18T00:00:00.0000000Z,2018-12-17T00:00:00.0000000Z,11760,7868.654160053001,3193.0,9.2613154303967,85.771963501304
2018-12-18,3667.82,3681.1,3432.38,3500.48,2018-12-18T23:59:31.2250000Z,2018-12-18T00:01:20.5730000Z,2018-12-19T00:00:00.0000000Z,2018-12-18T00:00:00.0000000Z,15451,6554.552005693001,3502.84,4.6023412089144955,21.18154460327254
2018-12-19,3683.97,3922.6,3644.26,3670.87,2018-12-19T23:59:22.1010000Z,2018-12-19T00:00:20.8370000Z,2018-12-20T00:00:00.0000000Z,2018-12-19T00:00:00.0000000Z,25950,11300.008523031001,3667.82,0.439349491167107,0.19302797538879582
2018-12-20,4077.29,4200.0,3663.29,3682.6,2018-12-20T23:59:47.9840000Z,2018-12-20T00:00:10.1060000Z,2018-12-21T00:00:00.0000000Z,2018-12-20T00:00:00.0000000Z,20673,11537.16259076,3683.97,10.144157700340095,102.90393544936924
2018-12-21,3839.06,4163.66,3773.13,4072.92,2018-12-21T23:58:16.9960000Z,2018-12-21T00:00:15.6850000Z,2018-12-22T00:00:00.0000000Z,2018-12-21T00:00:00.0000000Z,20850,9546.805166058,4077.29,-6.020500707422904,36.246428768079696
2018-12-22,3979.35,4005.0,3790.27,3839.06,2018-12-22T23:59:54.7910000Z,2018-12-22T00:00:18.2260000Z,2018-12-23T00:00:00.0000000Z,2018-12-22T00:00:00.0000000Z,6617,2930.106132659,3839.06,3.5890944409226577,12.881598905861924
2018-12-23,3948.58,4053.04,3910.0,3983.89,2018-12-23T23:59:40.7710000Z,2018-12-23T00:00:00.9250000Z,2018-12-24T00:00:00.0000000Z,2018-12-23T00:00:00.0000000Z,4800,2133.39071883,3979.35,-0.7762468767021247,0.6025592135898036
2018-12-24,4033.8,4238.33,3945.32,3945.32,2018-12-24T23:59:59.8820000Z,2018-12-24T00:01:03.3100000Z,2018-12-25T00:00:00.0000000Z,2018-12-24T00:00:00.0000000Z,14726,6781.286736865,3948.58,2.1352839112104505,4.559437381474199
2018-12-25,3777.97,4046.24,3680.0,4036.0,2018-12-25T23:57:57.1070000Z,2018-12-25T00:00:24.9850000Z,2018-12-26T00:00:00.0000000Z,2018-12-25T00:00:00.0000000Z,8965,4991.756509583,4033.8,-6.552203138248913,42.93136596487891
2018-12-26,3808.85,3863.82,3688.04,3775.58,2018-12-26T23:59:55.7250000Z,2018-12-26T00:00:54.2370000Z,2018-12-27T00:00:00.0000000Z,2018-12-26T00:00:00.0000000Z,7264,3525.2536869459996,3777.97,0.8140477967812032,0.6626738154443311
2018-12-27,3588.67,3842.27,3567.86,3804.28,2018-12-27T23:59:13.4400000Z,2018-12-27T00:00:42.3800000Z,2018-12-28T00:00:00.0000000Z,2018-12-27T00:00:00.0000000Z,12855,6305.713070366,3808.85,-5.954564598592427,35.45683955881019
2018-12-28,3889.2,3965.23,3576.04,3590.78,2018-12-28T23:59:53.9030000Z,2018-12-28T00:00:02.7870000Z,2018-12-29T00:00:00.0000000Z,2018-12-28T00:00:00.0000000Z,8218,4967.219912329,3588.67,8.04218206330578,64.67669233935722
2018-12-29,3729.57,3937.21,3700.0,3889.2,2018-12-29T23:59:56.8040000Z,2018-12-29T00:00:02.3800000Z,2018-12-30T00:00:00.0000000Z,2018-12-29T00:00:00.0000000Z,6669,3262.3401197040002,3889.2,-4.191053544440493,17.564929812367218
2018-12-30,3826.96,3864.93,3691.01,3723.74,2018-12-30T23:57:46.7560000Z,2018-12-30T00:00:03.2490000Z,2018-12-31T00:00:00.0000000Z,2018-12-30T00:00:00.0000000Z,3794,2207.777646175,3729.57,2.5777808828767235,6.6449542801247
2018-12-31,3692.35,3837.91,3621.93,3835.0,2018-12-31T23:59:57.9570000Z,2018-12-31T00:00:16.9160000Z,2019-01-01T00:00:00.0000000Z,2018-12-31T00:00:00.0000000Z,5721,4095.390876252,3826.96,-3.5807642623685965,12.821872702656119
2019-01-01,3823.63,3840.85,3577.18,3695.0,2019-01-01T23:59:58.1930000Z,2019-01-01T00:00:18.6580000Z,2019-01-02T00:00:00.0000000Z,2019-01-01T00:00:00.0000000Z,4036,3154.030887686,3692.35,3.4937121471646293,12.206024567245684
2019-01-02,3890.45,3911.99,3763.85,3824.79,2019-01-02T23:59:30.1730000Z,2019-01-02T00:00:09.9570000Z,2019-01-03T00:00:00.0000000Z,2019-01-02T00:00:00.0000000Z,8032,3883.8553455359997,3823.63,1.7324598988041728,3.001417300964565
2019-01-03,3786.91,3894.17,3760.1,3890.51,2019-01-03T23:58:25.1680000Z,2019-01-03T00:00:01.1030000Z,2019-01-04T00:00:00.0000000Z,2019-01-03T00:00:00.0000000Z,9085,4014.320405634,3890.45,-2.697444905007629,7.276209015551616
2019-01-04,3821.47,3850.3,3732.15,3786.9,2019-01-04T23:59:48.0910000Z,2019-01-04T00:00:04.2230000Z,2019-01-05T00:00:00.0000000Z,2019-01-04T00:00:00.0000000Z,4990,2273.4193886020003,3786.91,0.9084782225778909,0.8253326808982839
2019-01-05,3797.41,3859.5,3780.0,3820.19,2019-01-05T23:59:59.0230000Z,2019-01-05T00:00:02.2150000Z,2019-01-06T00:00:00.0000000Z,2019-01-05T00:00:00.0000000Z,7254,1674.4009399329998,3821.47,-0.6315909944987652,0.3989071843319393
2019-01-06,4041.01,4079.04,3756.79,3797.41,2019-01-06T23:59:13.7960000Z,2019-01-06T00:00:52.0980000Z,2019-01-07T00:00:00.0000000Z,2019-01-06T00:00:00.0000000Z,4362,2511.13798556,3797.41,6.21754053238206,38.65781027181379
2019-01-07,4007.47,4069.96,3968.45,4041.01,2019-01-07T23:59:35.1690000Z,2019-01-07T00:00:30.1640000Z,2019-01-08T00:00:00.0000000Z,2019-01-07T00:00:00.0000000Z,5849,3933.1436358720002,4041.01,-0.8334541218532721,0.6946457732342088
2019-01-08,3992.24,4112.12,3950.0,4006.95,2019-01-08T23:58:34.4340000Z,2019-01-08T00:00:13.4750000Z,2019-01-09T00:00:00.0000000Z,2019-01-08T00:00:00.0000000Z,8161,4789.719432787,4007.47,-0.3807642627183583,0.14498142376345496
2019-01-09,4000.67,4044.82,3964.92,3996.16,2019-01-09T23:58:34.0450000Z,2019-01-09T00:00:49.3220000Z,2019-01-10T00:00:00.0000000Z,2019-01-09T00:00:00.0000000Z,7867,2998.1156288640004,3992.24,0.2109370210783723,0.044494426861417684
2019-01-10,3626.76,4034.61,3566.0,4003.99,2019-01-10T23:59:54.6310000Z,2019-01-10T00:00:24.2650000Z,2019-01-11T00:00:00.0000000Z,2019-01-10T00:00:00.0000000Z,12188,6876.424550863,4000.67,-9.812215937067492,96.27958159564129
2019-01-11,3637.28,3695.0,3577.01,3627.25,2019-01-11T23:59:51.1020000Z,2019-01-11T00:00:09.4360000Z,2019-01-12T00:00:00.0000000Z,2019-01-11T00:00:00.0000000Z,8130,3349.774793643,3626.76,0.28964618462410385,0.08389491226730046
2019-01-12,3618.82,3650.0,3561.5,3637.27,2019-01-12T23:56:22.2800000Z,2019-01-12T00:00:08.6310000Z,2019-01-13T00:00:00.0000000Z,2019-01-12T00:00:00.0000000Z,4645,1263.20081565,3637.28,-0.5088143720790583,0.25889206523420644
2019-01-13,3514.08,3644.54,3484.33,3612.36,2019-01-13T23:59:40.1330000Z,2019-01-13T00:00:52.1030000Z,2019-01-14T00:00:00.0000000Z,2019-01-13T00:00:00.0000000Z,4953,2275.933791999,3618.82,-2.937025026380269,8.626116005584018
2019-01-14,3662.89,3713.16,3506.84,3515.31,2019-01-14T23:59:02.2120000Z,2019-01-14T00:01:27.3460000Z,2019-01-15T00:00:00.0000000Z,2019-01-14T00:00:00.0000000Z,3827,2799.856227609,3514.08,4.1474697731430865,17.201505519135566
2019-01-15,3582.09,3682.59,3541.0,3662.89,2019-01-15T23:59:59.6330000Z,2019-01-15T00:01:02.4360000Z,2019-01-16T00:00:00.0000000Z,2019-01-15T00:00:00.0000000Z,7433,3837.733026995,3662.89,-2.2306024364718624,4.9755872295942085
2019-01-16,3607.15,3663.58,3571.47,3582.08,2019-01-16T23:59:59.9440000Z,2019-01-16T00:00:00.4490000Z,2019-01-17T00:00:00.0000000Z,2019-01-16T00:00:00.0000000Z,8864,4787.753132115,3582.09,0.6971557911096937,0.4860261970777829
