,price_close,price_high,price_low,price_open,time_close,time_open,time_period_end,time_period_start,trades_count,volume_traded
0,0.00014905,0.00014996,0.00014858,0.00014916000000000002,2018-06-01T00:51:56.9750000Z,2018-06-01T00:00:04.7940000Z,2018-06-01T01:00:00.0000000Z,2018-06-01T00:00:00.0000000Z,31,32241
1,0.0001491,0.00014911000000000001,0.00014847,0.00014885,2018-06-01T01:42:13.7440000Z,2018-06-01T01:02:49.6010000Z,2018-06-01T02:00:00.0000000Z,2018-06-01T01:00:00.0000000Z,7,3988
2,0.00014876,0.00015049,0.00014869999999999998,0.00014879999999999998,2018-06-01T02:49:33.1120000Z,2018-06-01T02:03:33.1450000Z,2018-06-01T03:00:00.0000000Z,2018-06-01T02:00:00.0000000Z,78,62160
3,0.00014845,0.00014928,0.00014816,0.00014911000000000001,2018-06-01T03:59:37.6830000Z,2018-06-01T03:02:32.4820000Z,2018-06-01T04:00:00.0000000Z,2018-06-01T03:00:00.0000000Z,35,22422
4,0.00014786,0.00014935,0.00014716,0.00014869000000000001,2018-06-01T04:48:33.6260000Z,2018-06-01T04:10:18.1220000Z,2018-06-01T05:00:00.0000000Z,2018-06-01T04:00:00.0000000Z,99,131134
5,0.00014831,0.00014833,0.00014718,0.00014718,2018-06-01T05:57:09.2620000Z,2018-06-01T05:00:37.6100000Z,2018-06-01T06:00:00.0000000Z,2018-06-01T05:00:00.0000000Z,24,12591
6,0.00014811,0.00014943,0.00014792,0.00014852,2018-06-01T06:59:56.4540000Z,2018-06-01T06:01:53.2380000Z,2018-06-01T07:00:00.0000000Z,2018-06-01T06:00:00.0000000Z,42,25332
7,0.00014807,0.00014888,0.00014733000000000001,0.00014838,2018-06-01T07:59:24.0740000Z,2018-06-01T07:03:04.6210000Z,2018-06-01T08:00:00.0000000Z,2018-06-01T07:00:00.0000000Z,13,5742
8,0.00014743000000000002,0.00014831,0.00014615,0.00014749999999999998,2018-06-01T08:59:06.5960000Z,2018-06-01T08:01:03.3430000Z,2018-06-01T09:00:00.0000000Z,2018-06-01T08:00:00.0000000Z,70,77285
9,0.00015033,0.00015167000000000002,0.00014591,0.00014666,2018-06-01T09:59:00.7480000Z,2018-06-01T09:00:53.1820000Z,2018-06-01T10:00:00.0000000Z,2018-06-01T09:00:00.0000000Z,118,53145
10,0.00015146,0.00015219999999999999,0.00014976,0.00015031000000000002,2018-06-01T10:58:58.1950000Z,2018-06-01T10:03:02.6400000Z,2018-06-01T11:00:00.0000000Z,2018-06-01T10:00:00.0000000Z,75,51511
11,0.0001515,0.00015799,0.00015071,0.00015118,2018-06-01T11:59:03.9860000Z,2018-06-01T11:00:42.1120000Z,2018-06-01T12:00:00.0000000Z,2018-06-01T11:00:00.0000000Z,255,165077
12,0.00015493,0.00015979999999999998,0.00015124,0.00015241,2018-06-01T12:58:54.8440000Z,2018-06-01T12:00:49.2440000Z,2018-06-01T13:00:00.0000000Z,2018-06-01T12:00:00.0000000Z,348,522016
13,0.00015579,0.00015731,0.0001545,0.0001545,2018-06-01T13:57:17.2190000Z,2018-06-01T13:03:01.1210000Z,2018-06-01T14:00:00.0000000Z,2018-06-01T13:00:00.0000000Z,80,41246
14,0.00015345000000000002,0.0001563,0.00015191,0.0001563,2018-06-01T14:57:38.8030000Z,2018-06-01T14:00:17.6100000Z,2018-06-01T15:00:00.0000000Z,2018-06-01T14:00:00.0000000Z,127,54356
15,0.00015478,0.00015513000000000001,0.00015297,0.00015345000000000002,2018-06-01T15:55:15.6930000Z,2018-06-01T15:02:00.1330000Z,2018-06-01T16:00:00.0000000Z,2018-06-01T15:00:00.0000000Z,40,17775
16,0.00016262,0.00016345000000000002,0.00015482,0.00015514,2018-06-01T16:58:37.3110000Z,2018-06-01T16:00:05.8860000Z,2018-06-01T17:00:00.0000000Z,2018-06-01T16:00:00.0000000Z,354,324820
17,0.00016472,0.00016694,0.00016241,0.00016303000000000002,2018-06-01T17:59:38.2180000Z,2018-06-01T17:00:09.6810000Z,2018-06-01T18:00:00.0000000Z,2018-06-01T17:00:00.0000000Z,410,319962
18,0.00016148,0.00016565000000000001,0.00016052000000000001,0.00016446,2018-06-01T18:58:26.7230000Z,2018-06-01T18:01:35.5420000Z,2018-06-01T19:00:00.0000000Z,2018-06-01T18:00:00.0000000Z,261,90073
19,0.00016144,0.00016273,0.00016097,0.00016148,2018-06-01T19:59:31.9930000Z,2018-06-01T19:00:34.8770000Z,2018-06-01T20:00:00.0000000Z,2018-06-01T19:00:00.0000000Z,48,22140
20,0.00016501,0.00016546,0.00016088,0.00016144,2018-06-01T20:59:56.5300000Z,2018-06-01T20:00:37.4980000Z,2018-06-01T21:00:00.0000000Z,2018-06-01T20:00:00.0000000Z,153,55443
21,0.00016225000000000001,0.00016502000000000002,0.00016193000000000002,0.00016502000000000002,2018-06-01T21:59:17.2640000Z,2018-06-01T21:00:41.7190000Z,2018-06-01T22:00:00.0000000Z,2018-06-01T21:00:00.0000000Z,131,39674
22,0.00015893,0.0001619,0.00015853000000000002,0.00016156,2018-06-01T22:59:02.9610000Z,2018-06-01T22:00:15.2860000Z,2018-06-01T23:00:00.0000000Z,2018-06-01T22:00:00.0000000Z,243,100579
23,0.00015812,0.00015996,0.00015702,0.00015978,2018-06-01T23:59:32.8850000Z,2018-06-01T23:00:03.5590000Z,2018-06-02T00:00:00.0000000Z,2018-06-01T23:00:00.0000000Z,99,47069
24,0.00015824,0.00015883,0.00015805,0.00015827000000000001,2018-06-02T00:53:58.0570000Z,2018-06-02T00:01:00.0830000Z,2018-06-02T01:00:00.0000000Z,2018-06-02T00:00:00.0000000Z,32,12103
25,0.00015719,0.00015809,0.000156,0.00015808,2018-06-02T01:56:33.0160000Z,2018-06-02T01:04:45.3430000Z,2018-06-02T02:00:00.0000000Z,2018-06-02T01:00:00.0000000Z,111,50813
26,0.00015818,0.00015938,0.00015778,0.00015778,2018-06-02T02:59:14.1420000Z,2018-06-02T02:08:44.2210000Z,2018-06-02T03:00:00.0000000Z,2018-06-02T02:00:00.0000000Z,36,24950
27,0.00016028,0.00016134,0.00015833,0.00015902,2018-06-02T03:59:33.8700000Z,2018-06-02T03:01:39.1640000Z,2018-06-02T04:00:00.0000000Z,2018-06-02T03:00:00.0000000Z,88,34485
28,0.00016103,0.00016129,0.00015984000000000001,0.00016049,2018-06-02T04:50:15.0820000Z,2018-06-02T04:00:20.2610000Z,2018-06-02T05:00:00.0000000Z,2018-06-02T04:00:00.0000000Z,68,24669
29,0.00015923,0.00016086,0.000159,0.00016078000000000002,2018-06-02T05:52:55.0830000Z,2018-06-02T05:01:22.0650000Z,2018-06-02T06:00:00.0000000Z,2018-06-02T05:00:00.0000000Z,45,26989
