,price_close,price_high,price_low,price_open,time_close,time_open,time_period_end,time_period_start,trades_count,volume_traded
0,0.00207,0.00212833,0.00206326,0.00210085,2018-10-14T23:57:09.6130000Z,2018-10-14T00:02:52.1170000Z,2018-10-15T00:00:00.0000000Z,2018-10-14T00:00:00.0000000Z,471,125589.84473376
1,0.00215,0.0022,0.00201766,0.00206326,2018-10-15T23:56:49.8370000Z,2018-10-15T00:04:35.2830000Z,2018-10-16T00:00:00.0000000Z,2018-10-15T00:00:00.0000000Z,1983,1715514.67064635
2,0.00226711,0.00226848,0.00215,0.00215,2018-10-16T23:58:57.7800000Z,2018-10-16T00:03:40.2870000Z,2018-10-17T00:00:00.0000000Z,2018-10-16T00:00:00.0000000Z,903,872925.39146027
3,0.00227012,0.00229871,0.002222,0.00225353,2018-10-17T23:49:05.7900000Z,2018-10-17T00:00:16.6600000Z,2018-10-18T00:00:00.0000000Z,2018-10-17T00:00:00.0000000Z,768,789049.9068723
4,0.00226851,0.00229999,0.00222001,0.00227624,2018-10-18T23:51:47.8630000Z,2018-10-18T00:12:39.0200000Z,2018-10-19T00:00:00.0000000Z,2018-10-18T00:00:00.0000000Z,522,330799.0430147
5,0.00225004,0.00228939,0.00222687,0.002273,2018-10-19T23:59:41.9900000Z,2018-10-19T00:02:09.5570000Z,2018-10-20T00:00:00.0000000Z,2018-10-19T00:00:00.0000000Z,842,1197987.92429796
6,0.00225216,0.00228509,0.002234,0.00225851,2018-10-20T23:52:04.5300000Z,2018-10-20T00:01:06.6300000Z,2018-10-21T00:00:00.0000000Z,2018-10-20T00:00:00.0000000Z,424,332853.31061424
7,0.00223952,0.00225807,0.00223571,0.00225216,2018-10-21T23:05:53.7970000Z,2018-10-21T00:00:18.9070000Z,2018-10-22T00:00:00.0000000Z,2018-10-21T00:00:00.0000000Z,213,128869.67576546
8,0.00223473,0.0022587,0.00222223,0.00224789,2018-10-22T23:12:17.7370000Z,2018-10-22T00:07:52.6600000Z,2018-10-23T00:00:00.0000000Z,2018-10-22T00:00:00.0000000Z,386,269547.83226235
9,0.00227461,0.00235,0.00218696,0.0022348,2018-10-23T23:41:42.5930000Z,2018-10-23T00:10:14.4370000Z,2018-10-24T00:00:00.0000000Z,2018-10-23T00:00:00.0000000Z,839,519454.07768242
10,0.00225,0.00230893,0.00224317,0.00227502,2018-10-24T23:24:24.6300000Z,2018-10-24T00:03:08.6970000Z,2018-10-25T00:00:00.0000000Z,2018-10-24T00:00:00.0000000Z,390,281547.19764639
11,0.00228807,0.00230999,0.00224964,0.00225757,2018-10-25T23:59:22.7830000Z,2018-10-25T00:01:21.4400000Z,2018-10-26T00:00:00.0000000Z,2018-10-25T00:00:00.0000000Z,289,146059.14949079
