,exchange_pair_name,variance,daily_volitality,annualized_volitality,total_volume_traded
51,KRAKEN_VOLITALITY_ADA_EUR.csv,0.00027036881014365474,0.016442895430661072,0.2027216296842434,1349289045.222976
52,KRAKEN_VOLITALITY_ADA_USD.csv,0.00032936667720706385,0.018148462116858933,0.22374926801103437,982176095.4496684
53,KRAKEN_VOLITALITY_BCH_BTC.csv,7.516681994459832e-05,0.008669880042111212,0.10688945987130322,327164.76119094
54,KRAKEN_VOLITALITY_BCH_EUR.csv,8365.434403999307,91.46274872317859,1127.62849795839,1353470.45481792
55,KRAKEN_VOLITALITY_BCH_USD.csv,10319.492399151663,101.58490241739499,1252.4227899040532,2170279.06967567
56,KRAKEN_VOLITALITY_BTC_CAD.csv,4127836.1642412567,2031.7076965551064,25048.57474916828,20612.0560028
57,KRAKEN_VOLITALITY_BTC_EUR.csv,1841880.8782890409,1357.1591204752083,16732.181373028867,795468.77059665
58,KRAKEN_VOLITALITY_BTC_GBP.csv,1303629.0563776835,1141.7657624826923,14076.633708717716,507.29879997
59,KRAKEN_VOLITALITY_BTC_JPY.csv,27464413250.76881,165723.90669655605,2002449.5835381842,309.54946149
60,KRAKEN_VOLITALITY_BTC_USD.csv,2240862.5366997053,1496.9510802627137,18455.652401862015,953443.8546061099
61,KRAKEN_VOLITALITY_EOS_ETH.csv,1.816375335231994e-05,0.0042618955116614414,0.05254417674255284,3555037.0258070496
62,KRAKEN_VOLITALITY_EOS_EUR.csv,1.7372353464179369,1.3180422399976175,16.24991608149182,38571048.42456277
63,KRAKEN_VOLITALITY_EOS_USD.csv,2.1220239731574617,1.456716847282773,17.95961146350149,33438149.64215005
64,KRAKEN_VOLITALITY_ETH_BTC.csv,7.20940241949446e-06,0.002685033038808733,0.033103310525733794,1976819.8413847599
65,KRAKEN_VOLITALITY_ETH_CAD.csv,3288.431326242209,57.344845681562425,706.9947394350369,90802.89405070999
66,KRAKEN_VOLITALITY_ETH_EUR.csv,1453.1492632963989,38.12019495354659,469.97732713509976,12067347.086186798
67,KRAKEN_VOLITALITY_ETH_GBP.csv,1008.0798936976447,31.75027391531677,390.15389777412753,12571.900224269997
68,KRAKEN_VOLITALITY_ETH_JPY.csv,20876814.40236686,4569.115275670648,54638.67183175723,6094.794603730001
69,KRAKEN_VOLITALITY_ETH_USD.csv,1757.5114710526316,41.92268444473268,516.8575660663196,17669115.20879664
70,KRAKEN_VOLITALITY_LTC_BTC.csv,6.262903233379506e-06,0.002502579316101591,0.030853869959434344,1031442.1968005201
71,KRAKEN_VOLITALITY_LTC_EUR.csv,446.5183293931785,21.130980322577997,260.52022199392337,3426665.76967589
72,KRAKEN_VOLITALITY_LTC_USD.csv,549.1758188322368,23.434500609832437,288.91992742367216,4248982.13042531
73,KRAKEN_VOLITALITY_XLM_BTC.csv,2.1096686976281165e-11,4.593112994068529e-06,5.66277001157096e-05,351790487.748744
74,KRAKEN_VOLITALITY_XLM_EUR.csv,0.00024324941698991494,0.01559645527002578,0.1922860145264524,808675480.7091527
75,KRAKEN_VOLITALITY_XLM_USD.csv,0.0002969108497075829,0.017231101233165073,0.21243928345659752,797211144.7099912
76,KRAKEN_VOLITALITY_XRP_BTC.csv,2.265359680747923e-10,1.505111185510201e-05,0.0001855625693596864,262650373.42640024
77,KRAKEN_VOLITALITY_XRP_CAD.csv,0.0026434197509652003,0.05141419795120022,0.6338768036035949,11697898.170166362
78,KRAKEN_VOLITALITY_XRP_EUR.csv,0.0011065846485283932,0.03326536710346653,0.41012298957302523,1330395593.6752274
79,KRAKEN_VOLITALITY_XRP_USD.csv,0.0013327294746494109,0.03650656755502236,0.4500831924730254,1868878044.4269893
80,BITSTAMP_VOLITALITY_BCH_BTC.csv,7.549418948622216e-05,0.008688739234562294,0.1071219716113635,205971.395098412
81,BITSTAMP_VOLITALITY_BCH_EUR.csv,8372.950125900274,91.50382574461176,1128.1349294906356,514074.55454280705
82,BITSTAMP_VOLITALITY_BCH_USD.csv,10322.796119996536,101.60116200121205,1252.623251516382,1828835.731873878
83,BITSTAMP_VOLITALITY_BTC_EUR.csv,1845933.6920223688,1358.651424031333,16750.579726904976,241487.64906242097
84,BITSTAMP_VOLITALITY_BTC_USD.csv,2241343.3841927582,1497.1116806012697,18457.63241581377,1250433.175427907
85,BITSTAMP_VOLITALITY_ETH_BTC.csv,7.200664940638988e-06,0.0026834054745116303,0.03308324456544621,1103764.288849271
86,BITSTAMP_VOLITALITY_ETH_EUR.csv,1458.6190289473682,38.191871241762534,470.8610117646182,1728453.469138682
87,BITSTAMP_VOLITALITY_ETH_USD.csv,1757.3308726281168,41.920530443067115,516.8310097502604,8748310.223146176
88,BITSTAMP_VOLITALITY_LTC_BTC.csv,6.257569693023599e-06,0.002501513480480087,0.030840729455374218,1110224.1449196339
89,BITSTAMP_VOLITALITY_LTC_EUR.csv,446.7575799125693,21.13664069601812,260.59000776451603,2375949.704119095
90,BITSTAMP_VOLITALITY_LTC_USD.csv,548.1237826480263,23.41204353848733,288.64305805354127,8588132.745787486
91,BITSTAMP_VOLITALITY_XRP_BTC.csv,2.2655967209141275e-10,1.5051899285186994e-05,0.00018557227744977085,272756744.2549082
92,BITSTAMP_VOLITALITY_XRP_EUR.csv,0.0011072076396121883,0.03327472974514126,0.4102384199719141,835072671.1470041
93,BITSTAMP_VOLITALITY_XRP_USD.csv,0.001320316110734072,0.0363361543195489,0.44798219700293773,3038303695.294647
94,BITFINEX_VOLITALITY_BCHSV_BTC.csv,1.869865587817174e-05,0.004324194246119356,0.053312247124672064,1025640.6492047
95,BITFINEX_VOLITALITY_BCHSV_USD.csv,462.12364511357356,21.497061313434763,265.0335715664398,3206845.76230299
96,BITFINEX_VOLITALITY_BTC_EUR.csv,1794251.7058080619,1339.4968106748377,16514.425793312505,170853.91359725
97,BITFINEX_VOLITALITY_BTC_GBP.csv,1380983.4042305283,1175.1525025419162,14488.253084586846,13916.990467399999
98,BITFINEX_VOLITALITY_BTC_JPY.csv,26327794158.77983,162258.41783642484,2000456.1260208967,25910.23228341
99,BITFINEX_VOLITALITY_BTC_USD.csv,2176231.493890592,1475.205576823309,18187.555830055062,1944850.5341385189
100,BITFINEX_VOLITALITY_EOS_BTC.csv,1.762226259762812e-08,0.00013274887041940552,0.001636637991383395,64437073.543727964
101,BITFINEX_VOLITALITY_EOS_ETH.csv,1.8063852249264192e-05,0.004250159085171306,0.05239948035895162,15308409.39090336
102,BITFINEX_VOLITALITY_EOS_EUR.csv,1.7085916709671123,1.3071310840796007,16.115394316832617,38496862.42799215
103,BITFINEX_VOLITALITY_EOS_GBP.csv,1.290467823106115,1.1359875981304175,14.005395714228479,3762689.4803694896
104,BITFINEX_VOLITALITY_EOS_JPY.csv,25460.751770494986,159.5642559300014,1967.2402672564522,6307343.68008207
105,BITFINEX_VOLITALITY_EOS_USD.csv,2.085644944697995,1.4441762166363201,17.805000185175377,629661851.0229135
106,BITFINEX_VOLITALITY_ETH_BTC.csv,7.177418061461224e-06,0.002679070372622045,0.0330297978398613,3826910.9794307896
107,BITFINEX_VOLITALITY_ETH_EUR.csv,1393.6187147114088,37.3312029636256,460.2499805933012,2245086.25926357
108,BITFINEX_VOLITALITY_ETH_GBP.csv,1084.3564366961127,32.929567818240685,405.98297794095885,318191.87029038003
109,BITFINEX_VOLITALITY_ETH_JPY.csv,20292485.68767491,4504.718158517235,55537.89539158452,650973.2465008299
110,BITFINEX_VOLITALITY_ETH_USD.csv,1683.570869835877,41.03134009310294,505.8683348610123,35776797.33996558
111,BITFINEX_VOLITALITY_LTC_BTC.csv,6.266027675716327e-06,0.0025032034826830054,0.030861565201863655,4452174.32878565
112,BITFINEX_VOLITALITY_LTC_USD.csv,543.1388976945984,23.305340540198042,287.32753513991474,29266679.568296168
113,BITFINEX_VOLITALITY_TRX_BTC.csv,1.569862049861496e-12,1.2529413593067698e-06,1.544729852041927e-05,626771699.8796878
114,BITFINEX_VOLITALITY_TRX_ETH.csv,1.292135256509695e-09,3.5946282930362845e-05,0.0004431755397012268,144422506.9099356
115,BITFINEX_VOLITALITY_TRX_EUR.csv,5.8682515056818056e-06,0.0024224474206227483,0.028968257892260253,25535923.445997663
116,BITFINEX_VOLITALITY_TRX_GBP.csv,4.697037721587105e-06,0.0021672650326130176,0.025181344134383672,19180257.0302338
117,BITFINEX_VOLITALITY_TRX_JPY.csv,0.08632394152772083,0.29380936255967205,3.426376518681219,20559734.25192988
118,BITFINEX_VOLITALITY_TRX_USD.csv,6.696171499588116e-06,0.002587696176058564,0.03190326108624937,1678521568.8424196
119,BITFINEX_VOLITALITY_XLM_BTC.csv,2.1139859054709144e-11,4.597810245617923e-06,5.668561172216271e-05,77137821.65454419
120,BITFINEX_VOLITALITY_XLM_ETH.csv,1.2306931227683522e-08,0.00011093660905077062,0.0013677183725489305,9552949.57965191
121,BITFINEX_VOLITALITY_XLM_EUR.csv,0.00022796947056708049,0.015098657906154457,0.1855354145591325,12942591.931580251
122,BITFINEX_VOLITALITY_XLM_JPY.csv,3.5347277888102893,1.8800871758538988,21.18750644079918,2248555.6947969
123,BITFINEX_VOLITALITY_XLM_USD.csv,0.00027756523665433373,0.016660289212805813,0.20540184023386626,190374142.18022
124,BITFINEX_VOLITALITY_XRP_BTC.csv,2.2692651512725062e-10,1.5064080294769098e-05,0.0001857224550218473,855759106.8298161
125,BITFINEX_VOLITALITY_XRP_USD.csv,0.001158738107890409,0.0340402424769626,0.4196762947788952,3946886071.4001055
126,BITFLYER_VOLITALITY_BCH_BTC.csv,7.46645184037396e-05,0.008640863290420674,0.10653171733041956,25761.428101830003
127,BITFLYER_VOLITALITY_BTC_JPY.csv,27084476197.029736,164573.61938363552,2028999.8476955385,762875.15413525
128,BITFLYER_VOLITALITY_ETH_BTC.csv,7.540376449965369e-06,0.0027459745901893136,0.03385464843112,167907.29667199997
129,GEMINI_VOLITALITY_BCH_BTC.csv,0.00011742268314547609,0.010836174746905666,0.13315714458851574,47945.01797400999
130,GEMINI_VOLITALITY_BCH_ETH.csv,0.1426168921844978,0.37764651750611683,4.484303936846184,4936.8598577600005
131,GEMINI_VOLITALITY_BCH_USD.csv,10366.076871671574,101.81393260095385,1255.246463645319,296778.40408744
132,GEMINI_VOLITALITY_BTC_USD.csv,2242388.2777276277,1497.460609741581,18461.934303170925,381188.27278586105
133,GEMINI_VOLITALITY_ETH_BTC.csv,7.222220736668977e-06,0.002687418973042532,0.03313272629853578,379389.09108000994
134,GEMINI_VOLITALITY_ETH_USD.csv,1757.9864128635738,41.928348558744524,516.9273979537777,3570265.8155266903
135,GEMINI_VOLITALITY_LTC_BCH.csv,0.059573832323875406,0.24407751294184274,2.250283481592799,2016.6058431000001
136,GEMINI_VOLITALITY_LTC_BTC.csv,6.1492305921052645e-06,0.0024797642210712826,0.03057258657686654,206083.0625053
137,GEMINI_VOLITALITY_LTC_ETH.csv,0.007532312581862083,0.08678889665079331,1.0305610481880991,80286.27048230001
138,GEMINI_VOLITALITY_LTC_USD.csv,546.9588499610458,23.387151386200195,288.3361669892956,1837154.012815
139,BITTREX_VOLITALITY_ADA_BTC.csv,4.643014317867036e-12,2.1547654902255688e-06,2.656573312212161e-05,2091470176.7675476
140,BITTREX_VOLITALITY_ADA_ETH.csv,4.466531347156339e-09,6.683211314298194e-05,0.0008239616282132095,211071279.98128402
141,BITTREX_VOLITALITY_ADA_USD.csv,0.00032891085522420376,0.01813589962544466,0.22359438721506172,347141015.16494596
142,BITTREX_VOLITALITY_ADA_USDT.csv,0.00032500058332541313,0.018027772555848743,0.2222613071712276,435389306.720533
143,BITTREX_VOLITALITY_BCHSV_BTC.csv,1.8716217431946944e-05,0.004326224385297987,0.053337276361433525,986546.9180192701
144,BITTREX_VOLITALITY_BCHSV_ETH.csv,0.01329096665736063,0.11528645478702444,1.416663674010686,33150.2729929
145,BITTREX_VOLITALITY_BCHSV_USD.csv,484.9380266348685,22.02130846781972,271.4969245654543,117340.56228115
146,BITTREX_VOLITALITY_BCHSV_USDT.csv,458.2807620224527,21.40749312793193,263.9293008125714,119955.86093290002
147,BITTREX_VOLITALITY_BCH_BTC.csv,7.512390604051637e-05,0.008667404804237331,0.10685894308928236,658906.30380687
148,BITTREX_VOLITALITY_BCH_ETH.csv,0.10678443593595408,0.32677887926846505,4.028800598474069,95649.20918977
149,BITTREX_VOLITALITY_BCH_USD.csv,10294.026424102101,101.45948168654373,1250.876499285009,152000.38108123
150,BITTREX_VOLITALITY_BCH_USDT.csv,10250.54112500441,101.24495604722445,1248.2316495749778,163735.15394286
151,BITTREX_VOLITALITY_BTC_USD.csv,2247298.2850986416,1499.0991578606938,18482.13568111092,134530.97512119001
152,BITTREX_VOLITALITY_BTC_USDT.csv,2217030.486404631,1488.969605601347,18357.250173528275,76469.73027154
153,BITTREX_VOLITALITY_ETH_BTC.csv,7.19265938904472e-06,0.0026819133820921064,0.033064848814636935,1770688.0499242102
154,BITTREX_VOLITALITY_ETH_USD.csv,1763.86240409124,41.998361921523085,517.7905806615919,1004593.49797834
155,BITTREX_VOLITALITY_ETH_USDT.csv,1727.1647138400547,41.55917123620314,512.3758742404723,696277.72842788
156,BITTREX_VOLITALITY_LTC_BTC.csv,6.251867061612311e-06,0.0025003733844392744,0.030826673407376787,1661993.26234757
157,BITTREX_VOLITALITY_LTC_ETH.csv,0.006777198448576964,0.08232374170661197,1.0149552523060799,134969.10002633
158,BITTREX_VOLITALITY_LTC_USD.csv,548.0198380054969,23.40982353640234,288.6156880296626,623357.19904199
159,BITTREX_VOLITALITY_LTC_USDT.csv,542.8765226394152,23.299710784458572,287.25812684968736,521116.91221498
160,BITTREX_VOLITALITY_TRX_BTC.csv,1.5677171052631574e-12,1.2520851030433824e-06,1.543674188421896e-05,3327550987.888895
161,BITTREX_VOLITALITY_TRX_ETH.csv,1.280118771498441e-09,3.5778747483645105e-05,0.0004411100239937458,416243678.800447
162,BITTREX_VOLITALITY_TRX_USD.csv,7.820759123961223e-06,0.002796562018615218,0.034478332135445676,540525212.1948006
163,BITTREX_VOLITALITY_TRX_USDT.csv,7.348744255707303e-06,0.0027108567383222785,0.033421686475513315,1093340821.1632285
164,BITTREX_VOLITALITY_XLM_BTC.csv,2.114203649151662e-11,4.5980470301549354e-06,5.6688530997994e-05,774869829.7965703
165,BITTREX_VOLITALITY_XLM_ETH.csv,1.2151890151900107e-08,0.0001102356119949452,0.0013590759004149901,80221635.2535347
166,BITTREX_VOLITALITY_XRP_BTC.csv,2.2707433289040864e-10,1.5068985795016486e-05,0.00018578293409068043,750959979.7797399
167,BITTREX_VOLITALITY_XRP_ETH.csv,1.3910998719991347e-07,0.00037297451280203243,0.004598338618934761,69962526.93626451
168,BITTREX_VOLITALITY_XRP_USD.csv,0.001331002470044148,0.036482906545999706,0.4497914799623382,240529579.6424205
169,BITTREX_VOLITALITY_XRP_USDT.csv,0.0012315460677382848,0.0350933906560521,0.4326603775436563,180682235.91997182
170,ITBIT_VOLITALITY_BTC_EUR.csv,1868451.5196071817,1366.913135355419,15999.308053356055,2592.2363031699997
171,ITBIT_VOLITALITY_BTC_SGD.csv,5253304.332741531,2292.008798574196,17753.823812477465,56.13247513
172,ITBIT_VOLITALITY_BTC_USD.csv,2436008.87302018,1560.7718837229802,18401.22912606125,288246.82573043
173,ITBIT_VOLITALITY_ETH_EUR.csv,1302.7808229503996,36.094055230056924,403.5438053901955,3922.21226863
174,ITBIT_VOLITALITY_ETH_USD.csv,1688.154299011438,41.08715491502713,484.410412318511,2141529.16896374
175,POLONIEX_VOLITALITY_BCHSV_BTC.csv,1.86806758911236e-05,0.004322114747565548,0.05328660934466357,1152254.40855151
176,POLONIEX_VOLITALITY_BCHSV_USDC.csv,471.9893134743761,21.725315037402243,267.8476724709497,690857.18596953
177,POLONIEX_VOLITALITY_BTC_USDC.csv,2244363.5630454663,1498.120009560471,18470.06393012517,50291.41307248
178,POLONIEX_VOLITALITY_BTC_USDT.csv,2218010.4683659687,1489.298649823456,18361.306903149,91277.4618085
179,POLONIEX_VOLITALITY_EOS_BTC.csv,1.7677229282301768e-08,0.00013295574181772582,0.0016391884732726337,5749791.47063514
180,POLONIEX_VOLITALITY_EOS_ETH.csv,1.8114065969497507e-05,0.004256062260998716,0.052472259598416574,939576.6889436
181,POLONIEX_VOLITALITY_EOS_USDT.csv,2.0970588070353857,1.448122511058849,17.85365337037153,5151431.39912351
182,POLONIEX_VOLITALITY_ETH_BTC.csv,7.192243754131577e-06,0.0026818358924683623,0.03306389345839355,1913317.3280969502
183,POLONIEX_VOLITALITY_ETH_USDC.csv,1766.883243327376,42.0343103110706,518.2337821734136,497411.8089011601
184,POLONIEX_VOLITALITY_ETH_USDT.csv,1727.8565297685955,41.56749366715048,512.4784800602133,1029568.05027559
185,POLONIEX_VOLITALITY_LTC_BTC.csv,6.266924236116756e-06,0.0025033825588824327,0.03086377300152635,3315574.70005638
186,POLONIEX_VOLITALITY_LTC_USDC.csv,548.735124878241,23.4250960484315,288.8039802036887,313687.19867053
187,POLONIEX_VOLITALITY_LTC_USDT.csv,545.0635347069268,23.34659578411651,287.83616394652853,752443.90507402
188,POLONIEX_VOLITALITY_LTC_XMR.csv,0.03739092035466448,0.19336731976904598,2.3839924274017736,13368.730352390001
189,POLONIEX_VOLITALITY_XRP_BTC.csv,2.2648075304276319e-10,1.5049277492383585e-05,0.0001855399538172304,645140506.4534342
190,POLONIEX_VOLITALITY_XRP_USDC.csv,0.0013417515195579643,0.036629926556819146,0.45160406438916223,87075009.38126656
191,POLONIEX_VOLITALITY_XRP_USDT.csv,0.0012222188898403426,0.03496024727945074,0.43101887575340836,239481150.98334435
192,QUOINE_VOLITALITY_BCH_BTC.csv,0.0013765743694693793,0.03710221515582836,0.4498404520627272,5355.6805879799995
193,QUOINE_VOLITALITY_BCH_JPY.csv,129212505.56776574,11367.167878049737,140143.8576830979,52584.16470124
194,QUOINE_VOLITALITY_BCH_USD.csv,10749.694070839038,103.68073143472242,1235.498505891101,8632.80946314
195,QUOINE_VOLITALITY_BTC_AUD.csv,5121616.013149695,2263.09876345459,27062.725100780342,1274.8615807700003
196,QUOINE_VOLITALITY_BTC_EUR.csv,1849123.633952483,1359.82485414574,16765.04674496249,16833.871659210003
197,QUOINE_VOLITALITY_BTC_HKD.csv,132168554.60912211,11496.458350688794,137477.64657974205,705.50653307
198,QUOINE_VOLITALITY_BTC_JPY.csv,27057495174.853916,164491.62645816934,2027988.9710197623,474898.84426330996
199,QUOINE_VOLITALITY_BTC_PHP.csv,8470000581.668137,92032.60607886825,644228.2425520777,22.00568526
200,QUOINE_VOLITALITY_BTC_SGD.csv,4343737.11937124,2084.163409949239,25695.29221753332,24011.476800930002
201,QUOINE_VOLITALITY_BTC_USD.csv,2246148.455119315,1498.715601813538,18477.4068845749,125742.57181525
202,QUOINE_VOLITALITY_ETH_AUD.csv,3960.0818418946637,62.929181163389245,768.1485497234925,4923.80637311
203,QUOINE_VOLITALITY_ETH_BTC.csv,7.147306652389541e-06,0.002673444716538859,0.032960440093591135,138182.44689982
204,QUOINE_VOLITALITY_ETH_EUR.csv,1447.8931658690112,38.051191385671636,469.1265940149734,18938.99016302
205,QUOINE_VOLITALITY_ETH_JPY.csv,21193768.745644275,4603.669052575812,56757.84394546651,3792758.7622808404
206,QUOINE_VOLITALITY_ETH_PHP.csv,7676585.572618592,2770.665185946976,18586.1870960086,7762.11135383
207,QUOINE_VOLITALITY_ETH_SGD.csv,3437.5192699866134,58.63036133256057,720.4619419289118,37377.06382275
208,QUOINE_VOLITALITY_ETH_USD.csv,1764.6079945709992,42.007237407034985,517.9000049959373,983639.08850849
209,QUOINE_VOLITALITY_LTC_BTC.csv,6.344044463852985e-06,0.0025187386652554856,0.030848122626473524,35220.37882006
210,QUOINE_VOLITALITY_TRX_ETH.csv,3.393141110124763e-09,5.825067476111125e-05,0.0006246688944267577,6399542.457211999
211,QUOINE_VOLITALITY_XRP_BTC.csv,2.2869520055401667e-10,1.5122671739941216e-05,0.00018644481887199367,12863355.616241321
212,QUOINE_VOLITALITY_XRP_EUR.csv,0.0010843931273372578,0.032930124921373406,0.40598984636966373,7134359.21029371
213,QUOINE_VOLITALITY_XRP_JPY.csv,14.851427661814395,3.8537550080167775,47.512282670860884,2351464228.1720295
214,QUOINE_VOLITALITY_XRP_QASH.csv,0.6427245341375297,0.8017010254063105,9.45191569181172,1358807.9793213
215,QUOINE_VOLITALITY_XRP_SGD.csv,0.002587870773497992,0.05087111924754548,0.6188738760666044,7450562.6354107
216,QUOINE_VOLITALITY_XRP_USD.csv,0.0013099453713945636,0.03619316746838502,0.4462193367078276,217617743.96971515
217,UPBIT_VOLITALITY_BTC_KRW.csv,2172840997845.4912,1474055.9683558461,15738610.922009159,192511.21420093998
218,GATEIO_VOLITALITY_ADA_BTC.csv,4.621844581024931e-12,2.1498475715791876e-06,2.6505100948983183e-05,67249810.11895621
219,GATEIO_VOLITALITY_ADA_USDT.csv,0.000325839217018698,0.018051017063276463,0.2225478847053867,1373036564.7773485
220,GATEIO_VOLITALITY_BCHSV_BTC.csv,1.955340398455623e-05,0.004421923109299418,0.05379501640221259,22659.952488882
221,GATEIO_VOLITALITY_BCHSV_CNYX.csv,23914.398824960004,154.6428104535093,1893.9798900051712,21767.624508192996
