,exchange_pair_name,quote,base,variance,daily_volitality,annualized_volitality,total_volume_traded
58,KRAKEN_VOLITALITY_BTC_CAD.csv,BTC,CAD,4127836.1642412567,2031.7076965551064,25048.57474916828,20612.0560028
59,GATEIO_VOLITALITY_BTC_CNYX.csv,BTC,CNYX,113553183.47666419,10656.133608240101,131377.6384642872,1141.131210307
60,KRAKEN_VOLITALITY_BTC_EUR.csv,BTC,EUR,1841880.8782890409,1357.1591204752083,16732.181373028867,795468.77059665
61,BITSTAMP_VOLITALITY_BTC_EUR.csv,BTC,EUR,1845933.6920223688,1358.651424031333,16750.579726904976,241487.64906242097
62,COINBASE_VOLITALITY_BTC_EUR.csv,BTC,EUR,1842797.076697628,1357.4966212472236,16736.342361998915,239692.91701096
63,BITFINEX_VOLITALITY_BTC_EUR.csv,BTC,EUR,1794251.7058080619,1339.4968106748377,16514.425793312505,170853.91359725
64,QUOINE_VOLITALITY_BTC_EUR.csv,BTC,EUR,1849123.633952483,1359.82485414574,16765.04674496249,16833.871659210003
65,ITBIT_VOLITALITY_BTC_EUR.csv,BTC,EUR,1868451.5196071817,1366.913135355419,15999.308053356055,2592.2363031699997
66,COINBASE_VOLITALITY_BTC_GBP.csv,BTC,GBP,1418599.7299213125,1191.0498435923296,14684.24866814913,107247.57530197999
67,BITFINEX_VOLITALITY_BTC_GBP.csv,BTC,GBP,1380983.4042305283,1175.1525025419162,14488.253084586846,13916.990467399999
68,KRAKEN_VOLITALITY_BTC_GBP.csv,BTC,GBP,1303629.0563776835,1141.7657624826923,14076.633708717716,507.29879997
69,QUOINE_VOLITALITY_BTC_HKD.csv,BTC,HKD,132168554.60912211,11496.458350688794,137477.64657974205,705.50653307
70,BITFLYER_VOLITALITY_BTC_JPY.csv,BTC,JPY,27084476197.029736,164573.61938363552,2028999.8476955385,762875.15413525
71,QUOINE_VOLITALITY_BTC_JPY.csv,BTC,JPY,27057495174.853916,164491.62645816934,2027988.9710197623,474898.84426330996
72,BITFINEX_VOLITALITY_BTC_JPY.csv,BTC,JPY,26327794158.77983,162258.41783642484,2000456.1260208967,25910.23228341
73,KRAKEN_VOLITALITY_BTC_JPY.csv,BTC,JPY,27464413250.76881,165723.90669655605,2002449.5835381842,309.54946149
74,UPBIT_VOLITALITY_BTC_KRW.csv,BTC,KRW,2172840997845.4912,1474055.9683558461,15738610.922009159,192511.21420093998
75,BINANCE_VOLITALITY_BTC_PAX.csv,BTC,PAX,2235109.227836768,1495.0281695796798,18431.94516678011,475217.414561
76,QUOINE_VOLITALITY_BTC_PHP.csv,BTC,PHP,8470000581.668137,92032.60607886825,644228.2425520777,22.00568526
77,QUOINE_VOLITALITY_BTC_SGD.csv,BTC,SGD,4343737.11937124,2084.163409949239,25695.29221753332,24011.476800930002
78,ITBIT_VOLITALITY_BTC_SGD.csv,BTC,SGD,5253304.332741531,2292.008798574196,17753.823812477465,56.13247513
79,BITFINEX_VOLITALITY_BTC_USD.csv,BTC,USD,2176231.493890592,1475.205576823309,18187.555830055062,1944850.5341385189
80,COINBASE_VOLITALITY_BTC_USD.csv,BTC,USD,2242716.502952562,1497.5701996743132,18463.285418602765,1736676.08301062
81,BITSTAMP_VOLITALITY_BTC_USD.csv,BTC,USD,2241343.3841927582,1497.1116806012697,18457.63241581377,1250433.175427907
82,KRAKEN_VOLITALITY_BTC_USD.csv,BTC,USD,2240862.5366997053,1496.9510802627137,18455.652401862015,953443.8546061099
83,GEMINI_VOLITALITY_BTC_USD.csv,BTC,USD,2242388.2777276277,1497.460609741581,18461.934303170925,381188.27278586105
84,ITBIT_VOLITALITY_BTC_USD.csv,BTC,USD,2436008.87302018,1560.7718837229802,18401.22912606125,288246.82573043
85,BITTREX_VOLITALITY_BTC_USD.csv,BTC,USD,2247298.2850986416,1499.0991578606938,18482.13568111092,134530.97512119001
86,QUOINE_VOLITALITY_BTC_USD.csv,BTC,USD,2246148.455119315,1498.715601813538,18477.4068845749,125742.57181525
87,BINANCE_VOLITALITY_BTC_USDC.csv,BTC,USDC,2236052.4498012075,1495.3435892132643,18435.83392119227,203940.65410899997
88,POLONIEX_VOLITALITY_BTC_USDC.csv,BTC,USDC,2244363.5630454663,1498.120009560471,18470.06393012517,50291.41307248
89,COINBASE_VOLITALITY_BTC_USDC.csv,BTC,USDC,2247050.6363571333,1499.0165563986054,18481.117301891794,34569.16376684
90,BINANCE_VOLITALITY_BTC_USDT.csv,BTC,USDT,2208969.4429071285,1486.2602204550617,18323.84663005788,5224695.769693
91,GATEIO_VOLITALITY_BTC_USDT.csv,BTC,USDT,2218064.057251623,1489.3166410309202,18361.52871365145,172187.497924672
92,POLONIEX_VOLITALITY_BTC_USDT.csv,BTC,USDT,2218010.4683659687,1489.298649823456,18361.306903149,91277.4618085
93,BITTREX_VOLITALITY_BTC_USDT.csv,BTC,USDT,2217030.486404631,1488.969605601347,18357.250173528275,76469.73027154
94,BINANCE_VOLITALITY_EOS_BNB.csv,EOS,BNB,0.005065928919667589,0.07117533926626264,0.877508516078034,33468604.980000004
95,BINANCE_VOLITALITY_EOS_BTC.csv,EOS,BTC,1.764514986106302e-08,0.00013283504756299454,0.001637700454564747,484712553.82000005
96,BITFINEX_VOLITALITY_EOS_BTC.csv,EOS,BTC,1.762226259762812e-08,0.00013274887041940552,0.001636637991383395,64437073.543727964
97,POLONIEX_VOLITALITY_EOS_BTC.csv,EOS,BTC,1.7677229282301768e-08,0.00013295574181772582,0.0016391884732726337,5749791.47063514
98,GATEIO_VOLITALITY_EOS_BTC.csv,EOS,BTC,1.7617831609677972e-08,0.000132732180008007,0.0016364322181719143,5376226.713877875
99,GATEIO_VOLITALITY_EOS_CNYX.csv,EOS,CNYX,105.17253491997056,10.255366152408726,126.43664543096484,1056337.861912889
100,BINANCE_VOLITALITY_EOS_ETH.csv,EOS,ETH,1.809622897922436e-05,0.004253966264467122,0.05244641841767751,50557216.650000006
101,BITFINEX_VOLITALITY_EOS_ETH.csv,EOS,ETH,1.8063852249264192e-05,0.004250159085171306,0.05239948035895162,15308409.39090336
102,GATEIO_VOLITALITY_EOS_ETH.csv,EOS,ETH,1.8130694236149583e-05,0.004258015293085451,0.052496338195104006,3848147.511839243
103,KRAKEN_VOLITALITY_EOS_ETH.csv,EOS,ETH,1.816375335231994e-05,0.0042618955116614414,0.05254417674255284,3555037.0258070496
104,POLONIEX_VOLITALITY_EOS_ETH.csv,EOS,ETH,1.8114065969497507e-05,0.004256062260998716,0.052472259598416574,939576.6889436
105,KRAKEN_VOLITALITY_EOS_EUR.csv,EOS,EUR,1.7372353464179369,1.3180422399976175,16.24991608149182,38571048.42456277
106,BITFINEX_VOLITALITY_EOS_EUR.csv,EOS,EUR,1.7085916709671123,1.3071310840796007,16.115394316832617,38496862.42799215
107,BITFINEX_VOLITALITY_EOS_GBP.csv,EOS,GBP,1.290467823106115,1.1359875981304175,14.005395714228479,3762689.4803694896
108,BITFINEX_VOLITALITY_EOS_JPY.csv,EOS,JPY,25460.751770494986,159.5642559300014,1967.2402672564522,6307343.68008207
109,BINANCE_VOLITALITY_EOS_PAX.csv,EOS,PAX,2.114330702126039,1.454073829668232,17.92702615391515,21174237.41
110,BINANCE_VOLITALITY_EOS_TUSD.csv,EOS,TUSD,2.1245063364780985,1.4575686386850186,17.970113053196712,25243528.98
111,BITFINEX_VOLITALITY_EOS_USD.csv,EOS,USD,2.085644944697995,1.4441762166363201,17.805000185175377,629661851.0229135
112,KRAKEN_VOLITALITY_EOS_USD.csv,EOS,USD,2.1220239731574617,1.456716847282773,17.95961146350149,33438149.64215005
113,BINANCE_VOLITALITY_EOS_USDC.csv,EOS,USDC,2.122439805557047,1.4568595696075333,17.961371062496067,19605693.89
114,BINANCE_VOLITALITY_EOS_USDT.csv,EOS,USDT,2.098040158455246,1.448461307199901,17.857830329723637,1124164714.6699998
115,GATEIO_VOLITALITY_EOS_USDT.csv,EOS,USDT,2.1008791979155124,1.449440994975481,17.86990873180828,283180645.5206117
116,POLONIEX_VOLITALITY_EOS_USDT.csv,EOS,USDT,2.0970588070353857,1.448122511058849,17.85365337037153,5151431.39912351
117,QUOINE_VOLITALITY_ETH_AUD.csv,ETH,AUD,3960.0818418946637,62.929181163389245,768.1485497234925,4923.80637311
118,BINANCE_VOLITALITY_ETH_BTC.csv,ETH,BTC,7.194928851757267e-06,0.002682336453869512,0.03307006479381473,35751938.725
119,BITFINEX_VOLITALITY_ETH_BTC.csv,ETH,BTC,7.177418061461224e-06,0.002679070372622045,0.0330297978398613,3826910.9794307896
120,COINBASE_VOLITALITY_ETH_BTC.csv,ETH,BTC,7.203880328081717e-06,0.0026840045320531253,0.03309063024284096,2423655.56450108
121,KRAKEN_VOLITALITY_ETH_BTC.csv,ETH,BTC,7.20940241949446e-06,0.002685033038808733,0.033103310525733794,1976819.8413847599
122,POLONIEX_VOLITALITY_ETH_BTC.csv,ETH,BTC,7.192243754131577e-06,0.0026818358924683623,0.03306389345839355,1913317.3280969502
123,BITTREX_VOLITALITY_ETH_BTC.csv,ETH,BTC,7.19265938904472e-06,0.0026819133820921064,0.033064848814636935,1770688.0499242102
124,BITSTAMP_VOLITALITY_ETH_BTC.csv,ETH,BTC,7.200664940638988e-06,0.0026834054745116303,0.03308324456544621,1103764.288849271
125,GEMINI_VOLITALITY_ETH_BTC.csv,ETH,BTC,7.222220736668977e-06,0.002687418973042532,0.03313272629853578,379389.09108000994
126,GATEIO_VOLITALITY_ETH_BTC.csv,ETH,BTC,7.257994981994459e-06,0.0026940666253814994,0.03321468406086618,296269.2987717
127,BITFLYER_VOLITALITY_ETH_BTC.csv,ETH,BTC,7.540376449965369e-06,0.0027459745901893136,0.03385464843112,167907.29667199997
128,QUOINE_VOLITALITY_ETH_BTC.csv,ETH,BTC,7.147306652389541e-06,0.002673444716538859,0.032960440093591135,138182.44689982
129,KRAKEN_VOLITALITY_ETH_CAD.csv,ETH,CAD,3288.431326242209,57.344845681562425,706.9947394350369,90802.89405070999
130,GATEIO_VOLITALITY_ETH_CNYX.csv,ETH,CNYX,90802.21776272508,301.3340633959677,3715.095839939289,44966.803683061
131,KRAKEN_VOLITALITY_ETH_EUR.csv,ETH,EUR,1453.1492632963989,38.12019495354659,469.97732713509976,12067347.086186798
132,COINBASE_VOLITALITY_ETH_EUR.csv,ETH,EUR,1449.9292835136778,38.07793696504155,469.45633566294424,3086557.47726562
133,BITFINEX_VOLITALITY_ETH_EUR.csv,ETH,EUR,1393.6187147114088,37.3312029636256,460.2499805933012,2245086.25926357
134,BITSTAMP_VOLITALITY_ETH_EUR.csv,ETH,EUR,1458.6190289473682,38.191871241762534,470.8610117646182,1728453.469138682
135,QUOINE_VOLITALITY_ETH_EUR.csv,ETH,EUR,1447.8931658690112,38.051191385671636,469.1265940149734,18938.99016302
136,ITBIT_VOLITALITY_ETH_EUR.csv,ETH,EUR,1302.7808229503996,36.094055230056924,403.5438053901955,3922.21226863
137,COINBASE_VOLITALITY_ETH_GBP.csv,ETH,GBP,1126.990140265755,33.57067381310293,413.8870634851912,817035.3787182099
138,BITFINEX_VOLITALITY_ETH_GBP.csv,ETH,GBP,1084.3564366961127,32.929567818240685,405.98297794095885,318191.87029038003
139,KRAKEN_VOLITALITY_ETH_GBP.csv,ETH,GBP,1008.0798936976447,31.75027391531677,390.15389777412753,12571.900224269997
140,QUOINE_VOLITALITY_ETH_JPY.csv,ETH,JPY,21193768.745644275,4603.669052575812,56757.84394546651,3792758.7622808404
141,BITFINEX_VOLITALITY_ETH_JPY.csv,ETH,JPY,20292485.68767491,4504.718158517235,55537.89539158452,650973.2465008299
142,KRAKEN_VOLITALITY_ETH_JPY.csv,ETH,JPY,20876814.40236686,4569.115275670648,54638.67183175723,6094.794603730001
143,BINANCE_VOLITALITY_ETH_PAX.csv,ETH,PAX,1758.1360406336569,41.93013284779404,516.949396146582,3691285.1055300003
144,QUOINE_VOLITALITY_ETH_PHP.csv,ETH,PHP,7676585.572618592,2770.665185946976,18586.1870960086,7762.11135383
145,QUOINE_VOLITALITY_ETH_SGD.csv,ETH,SGD,3437.5192699866134,58.63036133256057,720.4619419289118,37377.06382275
146,BITFINEX_VOLITALITY_ETH_USD.csv,ETH,USD,1683.570869835877,41.03134009310294,505.8683348610123,35776797.33996558
147,COINBASE_VOLITALITY_ETH_USD.csv,ETH,USD,1757.4064238183867,41.92143155735962,516.8421194333863,21718274.197942905
148,KRAKEN_VOLITALITY_ETH_USD.csv,ETH,USD,1757.5114710526316,41.92268444473268,516.8575660663196,17669115.20879664
149,BITSTAMP_VOLITALITY_ETH_USD.csv,ETH,USD,1757.3308726281168,41.920530443067115,516.8310097502604,8748310.223146176
150,GEMINI_VOLITALITY_ETH_USD.csv,ETH,USD,1757.9864128635738,41.928348558744524,516.9273979537777,3570265.8155266903
151,ITBIT_VOLITALITY_ETH_USD.csv,ETH,USD,1688.154299011438,41.08715491502713,484.410412318511,2141529.16896374
152,BITTREX_VOLITALITY_ETH_USD.csv,ETH,USD,1763.86240409124,41.998361921523085,517.7905806615919,1004593.49797834
153,QUOINE_VOLITALITY_ETH_USD.csv,ETH,USD,1764.6079945709992,42.007237407034985,517.9000049959373,983639.08850849
154,BINANCE_VOLITALITY_ETH_USDC.csv,ETH,USDC,1755.134177545014,41.894321542961094,516.5078847286284,1505371.9341099998
155,POLONIEX_VOLITALITY_ETH_USDC.csv,ETH,USDC,1766.883243327376,42.0343103110706,518.2337821734136,497411.8089011601
156,COINBASE_VOLITALITY_ETH_USDC.csv,ETH,USDC,1765.5642084487538,42.018617402869815,518.0403070072932,356094.77529549
157,BINANCE_VOLITALITY_ETH_USDT.csv,ETH,USDT,1720.487744321329,41.47876256979382,511.38452962212494,67394171.83513999
158,GATEIO_VOLITALITY_ETH_USDT.csv,ETH,USDT,1725.3523220178322,41.537360556706446,512.1069741242649,7548315.530744977
159,POLONIEX_VOLITALITY_ETH_USDT.csv,ETH,USDT,1727.8565297685955,41.56749366715048,512.4784800602133,1029568.05027559
160,BITTREX_VOLITALITY_ETH_USDT.csv,ETH,USDT,1727.1647138400547,41.55917123620314,512.3758742404723,696277.72842788
161,GEMINI_VOLITALITY_LTC_BCH.csv,LTC,BCH,0.059573832323875406,0.24407751294184274,2.250283481592799,2016.6058431000001
162,BINANCE_VOLITALITY_LTC_BNB.csv,LTC,BNB,0.5936333621883656,0.7704760620475924,9.499066851677146,2715898.94631
163,BINANCE_VOLITALITY_LTC_BTC.csv,LTC,BTC,6.262718571632616e-06,0.0025025424215450605,0.030853415092792522,35231146.66
164,COINBASE_VOLITALITY_LTC_BTC.csv,LTC,BTC,6.255877249307479e-06,0.002501175173654872,0.03083655852871291,5218149.32528341
165,BITFINEX_VOLITALITY_LTC_BTC.csv,LTC,BTC,6.266027675716327e-06,0.0025032034826830054,0.030861565201863655,4452174.32878565
166,POLONIEX_VOLITALITY_LTC_BTC.csv,LTC,BTC,6.266924236116756e-06,0.0025033825588824327,0.03086377300152635,3315574.70005638
167,BITTREX_VOLITALITY_LTC_BTC.csv,LTC,BTC,6.251867061612311e-06,0.0025003733844392744,0.030826673407376787,1661993.26234757
168,BITSTAMP_VOLITALITY_LTC_BTC.csv,LTC,BTC,6.257569693023599e-06,0.002501513480480087,0.030840729455374218,1110224.1449196339
169,KRAKEN_VOLITALITY_LTC_BTC.csv,LTC,BTC,6.262903233379506e-06,0.002502579316101591,0.030853869959434344,1031442.1968005201
170,GEMINI_VOLITALITY_LTC_BTC.csv,LTC,BTC,6.1492305921052645e-06,0.0024797642210712826,0.03057258657686654,206083.0625053
171,GATEIO_VOLITALITY_LTC_BTC.csv,LTC,BTC,6.225386223684207e-06,0.002495072388465755,0.030761318339759095,106380.932054423
172,QUOINE_VOLITALITY_LTC_BTC.csv,LTC,BTC,6.344044463852985e-06,0.0025187386652554856,0.030848122626473524,35220.37882006
173,BINANCE_VOLITALITY_LTC_ETH.csv,LTC,ETH,0.0067693665631535695,0.08227616035738158,1.014368630035128,1840775.9189999998
174,BITTREX_VOLITALITY_LTC_ETH.csv,LTC,ETH,0.006777198448576964,0.08232374170661197,1.0149552523060799,134969.10002633
175,GEMINI_VOLITALITY_LTC_ETH.csv,LTC,ETH,0.007532312581862083,0.08678889665079331,1.0305610481880991,80286.27048230001
176,COINBASE_VOLITALITY_LTC_EUR.csv,LTC,EUR,444.7744336868075,21.089675997672593,260.0109880762633,4246020.25253563
177,KRAKEN_VOLITALITY_LTC_EUR.csv,LTC,EUR,446.5183293931785,21.130980322577997,260.52022199392337,3426665.76967589
178,BITSTAMP_VOLITALITY_LTC_EUR.csv,LTC,EUR,446.7575799125693,21.13664069601812,260.59000776451603,2375949.704119095
179,COINBASE_VOLITALITY_LTC_GBP.csv,LTC,GBP,334.6937766230957,18.294637919977966,225.5514443463188,1147850.22956935
180,COINBASE_VOLITALITY_LTC_USD.csv,LTC,USD,548.5426437283586,23.420987249224968,288.7533235249605,37218254.91521381
181,BITFINEX_VOLITALITY_LTC_USD.csv,LTC,USD,543.1388976945984,23.305340540198042,287.32753513991474,29266679.568296168
182,BITSTAMP_VOLITALITY_LTC_USD.csv,LTC,USD,548.1237826480263,23.41204353848733,288.64305805354127,8588132.745787486
183,KRAKEN_VOLITALITY_LTC_USD.csv,LTC,USD,549.1758188322368,23.434500609832437,288.91992742367216,4248982.13042531
184,GEMINI_VOLITALITY_LTC_USD.csv,LTC,USD,546.9588499610458,23.387151386200195,288.3361669892956,1837154.012815
185,BITTREX_VOLITALITY_LTC_USD.csv,LTC,USD,548.0198380054969,23.40982353640234,288.6156880296626,623357.19904199
186,POLONIEX_VOLITALITY_LTC_USDC.csv,LTC,USDC,548.735124878241,23.4250960484315,288.8039802036887,313687.19867053
187,BINANCE_VOLITALITY_LTC_USDT.csv,LTC,USDT,543.6009272809904,23.315250958996568,287.4497189887486,57467832.83325
188,GATEIO_VOLITALITY_LTC_USDT.csv,LTC,USDT,544.666964538608,23.33810113395278,287.7314348656893,6614369.496382896
189,POLONIEX_VOLITALITY_LTC_USDT.csv,LTC,USDT,545.0635347069268,23.34659578411651,287.83616394652853,752443.90507402
190,BITTREX_VOLITALITY_LTC_USDT.csv,LTC,USDT,542.8765226394152,23.299710784458572,287.25812684968736,521116.91221498
191,POLONIEX_VOLITALITY_LTC_XMR.csv,LTC,XMR,0.03739092035466448,0.19336731976904598,2.3839924274017736,13368.730352390001
192,BINANCE_VOLITALITY_TRX_BNB.csv,TRX,BNB,1.3042307991256922e-06,0.001142029246177913,0.014079882153878462,4948207634.0
193,BINANCE_VOLITALITY_TRX_BTC.csv,TRX,BTC,1.5701637119113572e-12,1.2530617350758729e-06,1.5448782612572626e-05,73355496547.0
194,BITTREX_VOLITALITY_TRX_BTC.csv,TRX,BTC,1.5677171052631574e-12,1.2520851030433824e-06,1.543674188421896e-05,3327550987.888895
195,BITFINEX_VOLITALITY_TRX_BTC.csv,TRX,BTC,1.569862049861496e-12,1.2529413593067698e-06,1.544729852041927e-05,626771699.8796878
196,BINANCE_VOLITALITY_TRX_ETH.csv,TRX,ETH,1.290766837101801e-09,3.5927243661347037e-05,0.0004429408078281721,8052235420.0
197,BITTREX_VOLITALITY_TRX_ETH.csv,TRX,ETH,1.280118771498441e-09,3.5778747483645105e-05,0.0004411100239937458,416243678.800447
198,GATEIO_VOLITALITY_TRX_ETH.csv,TRX,ETH,1.2843174000649233e-09,3.58373743466918e-05,0.00044183282450477616,169737739.91050363
