,price_close,price_high,price_low,price_open,time_close,time_open,time_period_end,time_period_start,trades_count,volume_traded
0,0.008274,0.008536,0.008257,0.008516,2018-10-14T23:59:37.1350000Z,2018-10-14T00:21:35.9840000Z,2018-10-15T00:00:00.0000000Z,2018-10-14T00:00:00.0000000Z,396,1248.96713853
1,0.008317,0.009944,0.00813,0.008302,2018-10-15T23:53:20.6030000Z,2018-10-15T00:03:48.5310000Z,2018-10-16T00:00:00.0000000Z,2018-10-15T00:00:00.0000000Z,4382,26932.56711603
2,0.008196,0.008376,0.00817,0.00833,2018-10-16T23:37:53.1350000Z,2018-10-16T00:00:56.9100000Z,2018-10-17T00:00:00.0000000Z,2018-10-16T00:00:00.0000000Z,519,3138.41359762
3,0.00818,0.008232,0.00814,0.008202,2018-10-17T23:38:00.3560000Z,2018-10-17T00:18:31.8860000Z,2018-10-18T00:00:00.0000000Z,2018-10-17T00:00:00.0000000Z,305,1571.16826721
4,0.008081,0.008229,0.008031,0.00821,2018-10-18T23:59:29.2590000Z,2018-10-18T00:12:07.3380000Z,2018-10-19T00:00:00.0000000Z,2018-10-18T00:00:00.0000000Z,477,2092.34570787
5,0.008226,0.0083,0.008067,0.00809,2018-10-19T23:52:13.9610000Z,2018-10-19T00:03:04.0200000Z,2018-10-20T00:00:00.0000000Z,2018-10-19T00:00:00.0000000Z,524,2820.64301266
6,0.008258,0.008274,0.008187,0.008245,2018-10-20T23:53:51.5290000Z,2018-10-20T00:01:08.3650000Z,2018-10-21T00:00:00.0000000Z,2018-10-20T00:00:00.0000000Z,224,422.24728128
7,0.008129,0.008261,0.008129,0.008249,2018-10-21T23:43:32.0880000Z,2018-10-21T01:03:14.4850000Z,2018-10-22T00:00:00.0000000Z,2018-10-21T00:00:00.0000000Z,233,1276.53123528
8,0.008082,0.008191,0.008045,0.008144,2018-10-22T23:40:13.5380000Z,2018-10-22T00:05:45.1310000Z,2018-10-23T00:00:00.0000000Z,2018-10-22T00:00:00.0000000Z,544,1640.60366189
9,0.008158,0.008217,0.00805,0.008073,2018-10-23T23:27:04.9630000Z,2018-10-23T00:19:12.5720000Z,2018-10-24T00:00:00.0000000Z,2018-10-23T00:00:00.0000000Z,304,2535.35636778
10,0.008091,0.008147,0.008057,0.008143,2018-10-24T23:43:46.1360000Z,2018-10-24T00:15:44.2810000Z,2018-10-25T00:00:00.0000000Z,2018-10-24T00:00:00.0000000Z,213,1102.55456144
11,0.008098,0.00812,0.008061,0.008095,2018-10-25T23:51:17.0660000Z,2018-10-25T00:05:06.6350000Z,2018-10-26T00:00:00.0000000Z,2018-10-25T00:00:00.0000000Z,256,2445.42693124
